video_id,comment
_M85Z0Beq_g,Mampus pemerintah sampah 😂
_M85Z0Beq_g,Klo gini orang orang yang udah populer udh jdi dikit yang nonton soalnya banyak bocil yang nonton YouTube
_M85Z0Beq_g,😢
_M85Z0Beq_g,Kami bohong YouTube tidak boleh tutup aplikasi yang lain bisa tutup karena YouTube aku bisa nonton berita
_M85Z0Beq_g,Pemerintah lebih gila dari orang gila
_M85Z0Beq_g,Roblox gak dibolehin roblox delta solusinya link nya gk gw kasih nanti pemerintah tau kan dia bego
_M85Z0Beq_g,Udh 28 maret oyot boong lu ya
_M85Z0Beq_g,Demo oi ke akun pemerintah
_M85Z0Beq_g,"Kalo TikTok ama Instagram sih mending ya soalnya pada ngomong kasar semua, tapi YouTube ama Roblox? Banyak Hal yg kita bisa pelajari disana"
_M85Z0Beq_g,"Aku gk setuju kalau roblox, youtube dihapus.<br>😢"
_M85Z0Beq_g,Hoax co gua sekarang tanggal 28 maret engga tuh
_M85Z0Beq_g,bisa gak si jangan di belokir aku bocil kalo misal nya ada bocil gak boleh main di luar gimana  kasih di bosen nati gak ada main dan pasti sertes gangan dong pelis
_M85Z0Beq_g,"Woi kenapa di blokir Roblox, sekalian blokir korupsi"
_M85Z0Beq_g,Gua ini ngetek tanggal 28 Maret 2026
_M85Z0Beq_g,Qwertyuippasdfhjkllzcvbnm
_M85Z0Beq_g,"Bu!, ini saya yang remaja smp tahunan masih bisa tuh buka"
_M85Z0Beq_g,Ini aku buka youtube bisa kok gk ada tuh dibatasi hoaxxxx berarti hoaxxxx😂😂
_M85Z0Beq_g,kan ada gotube ada twitch ada capcut
_M85Z0Beq_g,PLS GW MAIN IG CMN CARA MENGGAMBAR SAMA POV DOANG! GA ADA NEGATIF PLS!!
_M85Z0Beq_g,Mending blokir yang konten dewasa aja ngapain yang gituan MIKIR KIDS
_M85Z0Beq_g,Aku gak setujuuuuuuu
_M85Z0Beq_g,Emang beneran tah
_M85Z0Beq_g,oi tutorial di YouTube gabisaaaa
_M85Z0Beq_g,beneran kalo gaada roblox bosen hidup co
_M85Z0Beq_g,"Yasudah, nyerah gw, Gw sujud setiap hari, biar negara ini aman, Tapi, Ternyata, Makin buruk, dahlah, Takdir Mu&#39;allaq adalah takdir yang tetap, Gak ada yang bisa di ganti, Tapi, Sadar jugalah pemerintah, Gw lihat Game akan di hapus, Tapi, gw sering kena Iklan  judi, yang gak dipedulikan, dahlah, Aku angkat tangan kepada Allah, Takdir kita yah takdir kita kok."
_M85Z0Beq_g,Youtube kids era coming in 2045 fr
_M85Z0Beq_g,no aku yg berusaha di roblox jadi hilang padahal aku dah berusaha
_M85Z0Beq_g,TikTok YouTube hingga roblox tidak masuk akun anak2 karena di bawah 16 tahun…😅
_M85Z0Beq_g,Capek pemerintah dihina sama bocil bocil wkwk jadi di blokir
_M85Z0Beq_g,Terus kita umur 13 sama 15 nonton youtube kids gitu gue malu emang aku mau jadi anak kecil gitu gue mau remaja dan dewasa masa nonton gitu  👺👺👺😡😡😡😡😡
_M85Z0Beq_g,Kasihan miaw aug dan frost diamond gak dapet duit tinggal main layangan dek
_M85Z0Beq_g,Hoax wee🤟🤟🤟🤟👇
_M85Z0Beq_g,"GW BELAJAR KEK MANA 😭, aku sering belajar di yt masa iy di ytkids 🥺"
_M85Z0Beq_g,Laaa tidak dinonaktifkan ff
_M85Z0Beq_g,Shitty Asian
_M85Z0Beq_g,Peraturan kurang bagus contohnya anak saya sedang mengikuti lomba olimpiade OSN individu pendaftaran mewajibkan punya akun email sendiri terus gimana jika di blokir anak saya berumur 12 THN 1smp
_M85Z0Beq_g,GK setuju Roblox sama YouTube jangan
_M85Z0Beq_g,Min ml ff sama PUBG akan di blokir kah?
_M85Z0Beq_g,Kalo pake akun dibawah 2009 masih aman kan? 🤔
_M85Z0Beq_g,𝙰𝚙𝚊𝚔𝚊𝚑 𝚑𝚊𝚛𝚞𝚜 𝚜𝚊𝚖𝚙𝚊𝚒 𝚍𝚎**
_M85Z0Beq_g,gak aku gak mau aku gak setuju engga 😡
_M85Z0Beq_g,"Kami ratyat INDONESIA!,kami tidak TERIMAA!😡😡 <br><br><br>Terus kami melakukan apa? Hah!,  kayak nya kita harud protes nih😡😡😡"
_M85Z0Beq_g,Kenapa ff sama PUBG nggk juga? Pdhl itu game kekerasan yg ada tembakan tembakan nya dan malah rblx ada fitur parental terus juga kreatif bisa bikin game sendiri koding sendiri? PEMERINTAH INDONESIA PADA GK BENER mungkin gara gara Sule kecolongan 50 juta langsung maju pemerintah nya itu artis tapi pas yg kasus anak nyolong 19 juta buat PUBG GK maju pemerintah nya itu rakyat biasa bukan artis. URUSIN DULU TUH JUDI BUKAN GAME DULU! KALO GK BENER JDI PEMERINTAH GK USAH JADI PEMERINTAH. SAMA URUS DULU TUH PEMERINTAH YG KORUP. YANG SETUJU LIKE
_M85Z0Beq_g,"Pemerintah sybau, pdhl sekolah saya pakai YouTube untuk belajar😭😭😭😭😭😭😭😭😭😭😭😡🤬😡😡🤬😡😡🤬😈👿👿😈👿👿👿👿👿👿⛄👿👿"
_M85Z0Beq_g,"Siapa yg mau ikut demo ke pemerintah?<br>👇Bawa senjata juga yah <br>Edit: Senjata: Batu, pistol  dan lain lainnya ke Komdigi"
_M85Z0Beq_g,kalau youtube di blokir jadi akun kami udah hilang dong ?
_M85Z0Beq_g,WEH ROBLOX ITU ADA EDUKASI NYA NAIK GUNUNG. URUSIN DULU TAURAN
_M85Z0Beq_g,Negara nyawit😹😹😹
_M85Z0Beq_g,nanti kalo ada yang penting di Sosmed Gimanaaa.
_M85Z0Beq_g,Horeee tiktok di blokir 🎉🎉🎉
_M85Z0Beq_g,plis bu /pak jangan lakuin itu subscribe  udh banyak sama folowres kuuu😢😢😢😢
_M85Z0Beq_g,Oh yeah mantap komdigi anak anak kalo punya medsos jadi kacau dulu sebelum ada smartphone dan ai anak anak justru lebih suka main di luar 👍
_M85Z0Beq_g,Kenapa aku suka nonton youtube
_M85Z0Beq_g,"Setuju, dikarenakan, bnyk bocil - bocil toxic,terutama tiktok banyak yg sdm rendah dan warga tiktok rata rata DONGO"
_M85Z0Beq_g,Iya akun aku juga kena blokir
_M85Z0Beq_g,Tinggal verivikasih umur lagi jr🥀✌️
_M85Z0Beq_g,Anomali :<br> bikin akun lagi <br>ganti umur <br>pakai akun ayah / ibu
_M85Z0Beq_g,GK setujuuuu malas kali keye gini
_M85Z0Beq_g,"Sebenarnya itu ga masalah cuma harusnya yang di Batasin tuh umur 10 kebawah, kan remaja udah punya akal ngapain di blokir lol<br><br>Kalo umur yang belum ber akal, nah itu harus di blokir agar anak anak tidak terjerumus hal hal negatif.<br><br>Sampai kapan pun kalo medsos remaja di blokir akan susah untuk maju dalam bidang teknologi."
_M85Z0Beq_g,Gak ada otak dasar pemerintah
_M85Z0Beq_g,Termasuk Willy Salim gak sih
_M85Z0Beq_g,Ok youtube gk ada tapi pemerintah harus tanggung jawab sama bayi&amp;balita karena    <br><br><br><br><br><br><br>GK BISA NONTON YANG ANAK KECIL DIH
_M85Z0Beq_g,Alah tingal ganti tanggal lahir di roblox dan lagian gw jarang main roblox mainnya mcp tapi <br><br><br><br><br><br><br><br><br>PEMERINTAH DONGO GOB*OK GK JELAS 🤬🤬🤬😡😡
_M85Z0Beq_g,pls Bu YouTube dan tiktok jangan kalau Roblox saya iklas Bu kalau ga ada YouTube yang nonton video gimana
_M85Z0Beq_g,Ngapain aja dong kalo gak ada aplikasi itu kon### gak setuju!!!!!!!!!!!!!
_M85Z0Beq_g,Gak setuju!!!!!
_M85Z0Beq_g,Janganlah Bu saya masih mau main
_M85Z0Beq_g,"<a href=""https://www.youtube.com/watch?v=_M85Z0Beq_g&amp;t=44"">0:44</a> yang namanya koruptor nggak diblokir"
_M85Z0Beq_g,Itu ga adil
_M85Z0Beq_g,Aku gak setuju padahal YouTube ada video pelajaran pemerintah apaan yang gak setuju like<br>👇🏻<br>👇🏻<br>👇🏻
_M85Z0Beq_g,Noooooo😭😭😭
_M85Z0Beq_g,Kalau 15 tahun keatas bisa kah min
_M85Z0Beq_g,Roblox game bukan medsos 😔
_M85Z0Beq_g,Ga jelas banget sih tiba tiba di blok gitu aja kan kurang ajar emang ga tau diri alay 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>Tim ga setuju SM sekali<br>👇<br>👇<br>👇
_M85Z0Beq_g,Pake HP nenek saya aja🫵😂
_M85Z0Beq_g,Yang akunnya diatas 16th<br>😂😂
_M85Z0Beq_g,Pemerintaha jangan coba kamu cari video 28 maret 2926 banyak yang sedih lho plisss jangannn😭😭
_M85Z0Beq_g,Itu bohong
_M85Z0Beq_g,eee itu bukan gue itu anak anak bandel  looo Napa gua juga ha Napa lu😡😡🤬🤬🤬
_M85Z0Beq_g,Keinget mukena merah😢
_M85Z0Beq_g,Woi 🐕 kenapa blokir akun roblox ahh saya tanya ko jadi ko yang gema robloxkah bukan to jadi jangan blokir kiyong punya akun roblox kalo ko blokir kita tara bisa main jadinya kiyong kembali jadi anak kecil. Kami anak kecil juga tau cari uang  untuk bantu orang tua jadi jangan blokir youtube dan   roblox karna keduanya menghasilkan uang ko dengar
_M85Z0Beq_g,😢😢😢😢😢😢😢.  Yang gakseduju. 😢😢😢😢 Kurupsi. Cokkkkkk. Bab
_M85Z0Beq_g,Mana gw pake hp emak gw lagi
_M85Z0Beq_g,coba anak anak steres
_M85Z0Beq_g,gk setuju 😢
_M85Z0Beq_g,report akun komdigi gk sih?😅
_M85Z0Beq_g,Saya sangat gak setuju 😠😠😠
_M85Z0Beq_g,Komdigi miskin
_M85Z0Beq_g,Untung umurku 31
_M85Z0Beq_g,Masak doang gak boleh padahal aplikasi semua itu buat kita belajar dan main Roblox YouTube aku masih mau lihat YouTube
_M85Z0Beq_g,"Dah lah padahal masih 1,61 subscriber blom dapat play button dah di blokir aja😢😢"
_M85Z0Beq_g,Kan aku bisa bikin akun lagi  jafi 16+ keatas😂😂
_M85Z0Beq_g,AKU GAK TERIMA TITIK! <br>Pemerintah siapa sih?! Main asal ngomong aja gak guna pemerintah!
_M85Z0Beq_g,Tim benci hal ini<br>👇
tuaZNgn2rcc,kapan jadinya diterapkan dan apa langkah hukumnya?
tuaZNgn2rcc,Ngedabrus judol engga bisa di block
tuaZNgn2rcc,"Itu aja ijazah palsu harus di audit di basmi, untuk penerus generasi muda yang sekolah 🏫 <br>Ega perlu masalah di gital atau informasi internet.<br>Jangan seperti ijazah nya si Joko Widodo yang lulus s1.dari UGM Yogyakarta.<br>Di adili aja di pengadilan jangan berlarut larut di tunda tunda masalah sidang ijazah palsu Joko Widodo.jgn di ulur -ulur.atau di tunda tunda.sidangnya."
tuaZNgn2rcc,Gimana aku nonton dakwah 😨😱😱😭😭😭😭😭😭😭😭😭😭😭 di hp orang tua sering dipake
tuaZNgn2rcc,"Lah iklan judol, pinjol dan aplikasi judol gak di berantas gimana sih bu mentri?????"
tuaZNgn2rcc,"Bagus lah ,klu i pemerintah bisa membatasi anak di bawah umur bermedsos. Sangat di dukung ."
tuaZNgn2rcc,Kalo akun tiktok aku masih Ama aku baru saja 12k pengikut
tuaZNgn2rcc,Woi jadi yang bakatnya emang ada di medsos gimana
tuaZNgn2rcc,itu bnyak yg fulgar juga hrus diatur juga dong
tuaZNgn2rcc,Urusin dulu judi
tuaZNgn2rcc,"modal sangat besar net indo yg sudah dipwehitungkan dunia,, dihancurkan sama negaranya sendiri,, otak kalian ketinggalan dmn?"
tuaZNgn2rcc,Suatu peraturan yang di prediksi gak pernah nyambung antara data surpe dengan realita
tuaZNgn2rcc,WOII PEMERINTAH boleh gak sih YouTube itu gak ada konten dewasa PLEASE JANGAN HAPUS APA YANG TERKAIT DENGAN YOUTUBE😢😢
tuaZNgn2rcc,Wooooooooy. Jangan di ban oyyyy orang gede kayak sma itu harus benned sosmed bukan bocil kan orang gede kan ada yang pacaran di sosmed sama roblox plssss jangan di ban
tuaZNgn2rcc,Woy kemapa gk judol sama koruptor aj
tuaZNgn2rcc,Aneh ini kenapa ada aturan ini nyutube fak usah kek atau roblox sama tiktok gitu gapapa nih sedih kali mbak pliss aja gitu 😭😭😭😭😭
tuaZNgn2rcc,"Kalau menurut saya sih seharusnya aturannya dibatasi mulai usia 13 tahun atau usia SMP bukan 16 tahun, karena menurut saya mulai SMP itu sudah banyak beberapa hal yg memerlukan medsos, misal menggunakan youtube untuk media pembelajaran, bahkan peraturan dari salah satu medsos yaitu instagram juga menerapkan batasan usia minimal 13 tahun, dan jika kita memasukkan tanggal lahir dibawah 13 tahun maka akun kita langsung diblokir"
tuaZNgn2rcc,"Ini lah senjata y yahudi untuk membodohi anak2 juga penerus bangsa negri tercinta ini ...baru terasa y efek digital🤣🤣🤣sampean ingat waktu jaman kopid knpa anak2 tidak boleh ke sekolah,tus belajar dng apa dan siapa yg membolehkan dan memperkenalkan digital bahkan kalian mempasilitasi internet gratis untuk anak2..."
tuaZNgn2rcc,Loh judol sama koruptor dah selesai? <br><br>Kok platform yang bisa buat bisnis atau youtuber yang bisa dapat duit <br>Malah dibatasi
tuaZNgn2rcc,Balikin dut nya lah
tuaZNgn2rcc,Langkah terbaik serahlah
tuaZNgn2rcc,Ga guna
tuaZNgn2rcc,Untungnya bussid gak hehehehehe
tuaZNgn2rcc,"Kenapa di banned,para bocil yang sedang berusaha berkarya di banned<br><br>Kasihan, mereka sudah berusaha kreatif tapi pemerintah malah melarang. <br>Tapi kalo anak² yang dance² gak jelas baru gw setuju tapi, bagi para animator anak² kreatif jangan ya,anak² sekarang di usia dini(10+ tahun) sudah sangat kreatif membuat berbagai animasi. <br><br>Jadi tolong pertimbangkan"
tuaZNgn2rcc,Ini lagi ... lelucuan ... hahahaha
tuaZNgn2rcc,"kasian mbak yg masih kecil mau nonton kartun, harus nya nyuruh ortu aja buat awasin tontonan anak, bukan ngelarang, yg korupsi yg main judol yg meres uang rakyat gak di larang? malah di biarin, yg kaya di puji yg miskin di tindas, pantes ga maju²"
tuaZNgn2rcc,Gua butuh youtube sama tiktok untuk cari uang buat kebutuhan hidup jangan dulu..😭😭😭😭
tuaZNgn2rcc,"1 acount dgn NIK, access  pakai face recog  jurus jitu"
tuaZNgn2rcc,authentication bgmn?
tuaZNgn2rcc,"Although these new regulations may be good ideas, they still have gaps in their implementation. For example, the children may lie about their age or use their parent&#39;s phone in using these apps. Therefore, these regulations still require parental supervision to be effective."
tuaZNgn2rcc,Demo wehh demo aja disini jangan wilie salim yang demo ini aja yang demoin aja berita ga jelas
tuaZNgn2rcc,Kalo yutube ga ada sama tiktok pasti yutuber pada sedih ga bisa bikin konten ga bisa jadi creator gaming kan yutuber udah susah susah cari sub sama folowers siapa yang ganti rugi kan berita ini yang ganti rugi
tuaZNgn2rcc,Gua gak mau pokoknya bocil harus berontak
tuaZNgn2rcc,🫵😡 gua mau mencari kepintaran di handphone malah di larang pemerintah yang adil
tuaZNgn2rcc,"Kata gw gak jadi sih beberapa kasus komdigi pernah bikin gerakan, ujung ujungnya gak ada kabar"
tuaZNgn2rcc,Bikin akunnya aja bisa asal ko tgl lahirnya
tuaZNgn2rcc,Cocok biar terarah generasi kita sangat benar
tuaZNgn2rcc,Saya tidak setuju dengan ini Karna akun Roblox saya sultan dan game Roblox adalah game favorit ku izinnnn🙏🏽
tuaZNgn2rcc,"PERATURAN GAK JELAS!! JUDI ONLINE AJ GK DI LARANG, SEDANGKAN GAME ROBLOX YG GK AD SALAH MALAH DI LARANG, PERATURAN GK JELAS!!"
tuaZNgn2rcc,"Anak sekolah zaman sekarang emang banyak yg bodoh, karena waktu mereka cuma habis untuk menyimak medsos seharian, waktu untuk belajar jadi ngga ada."
tuaZNgn2rcc,Setuju&#39;
tuaZNgn2rcc,Mikir dampak nya! Anak² bisa gangguan mental
tuaZNgn2rcc,Ywdh gw ga akan ngonten lagi💔
tuaZNgn2rcc,"Setuju sekali terutama medsos bikin aku kecanduan main hape karena gara² main medsos dan juga bikin males berpikir,minim literasi dan lain² ."
tuaZNgn2rcc,Judol dan Pinjol kapan diblokir permanen Bu??????????????????????????????????????????
tuaZNgn2rcc,Alhamdulillah saya setuju 1000% Bu
tuaZNgn2rcc,1000% setuju
tuaZNgn2rcc,Palingan juga niat doang. Nanti juga malah lupa terus ngulang lagi ngomong gitu sampe kiamat
tuaZNgn2rcc,Setuju 👍
tuaZNgn2rcc,Udh block aja semua <br>Sosmed isi y hal yg sampah semua <br>Konten2 tidak berguna <br>Kekerasan gaya hidup buka buka an
tuaZNgn2rcc,Setuju banget
tuaZNgn2rcc,tumben bhagia
tuaZNgn2rcc,Zaman sekarang anak baru lahir udah di buatin FACEBOOK  😂
tuaZNgn2rcc,Jangan sampe gw photo dah
tuaZNgn2rcc,Woi gua baru mau ngonten terus kita cari duit gimana
tuaZNgn2rcc,Akun jodol gimana Bu menteri? bukannya itu juga merusak bangsa Indonesia??😢😢
tuaZNgn2rcc,Bagus
tuaZNgn2rcc,Setuju.
tuaZNgn2rcc,Iklan judol juga urgent diberantas tapi kok tdk ada progress tindak lanjut dari Menteri ini😢
tuaZNgn2rcc,Pilih pilih aplikasi
tuaZNgn2rcc,"Anak2 sekarang pintar, paling mereka akan menipu umur untuk membuat akun...zaman sekarang semua bisa direkayasa.."
tuaZNgn2rcc,Okeeee liat main 5 minut...dimanakah dia😅?
tuaZNgn2rcc,Atiran blo on ..tetap aja bisa minjam hp teman ny bisa minjam hp ibu nya ...
tuaZNgn2rcc,💯 persen di dukung
tuaZNgn2rcc,"Untuk Meutya, kalau cara berfikir masih sangat rendah dari pada buat statement KONYOL mending diam, nambahin daftar statement sampah mentri aja setelah Bahlil, Pigai, raja juli dll 😂. Parah kacau nya prabowo nyuruh rakyat bayari hidup dan kasih fasilitas mewah untuk mentri² seperti ini"
tuaZNgn2rcc,Assalamualaikum komdigi kalo liat ini atongga siapa kek<br>Aku ingin memberi pendapatku<br>Sejujurnya menurut saya ini tidak betul betul berguna karena banyak anak anak memiliki bakat dari media sosial seperti animasi coding dll kebetulan saya lagi belajar animasi di Roblox studio jadi mohon revisi ulang peraturannya
tuaZNgn2rcc,Mantap
tuaZNgn2rcc,Akun punya org tuanya Yg pake anak nya.trus yg diblokir yg mana..
tuaZNgn2rcc,Baru kali ini gua setuju
tuaZNgn2rcc,Sudah terlambat...udah rusak mental rata rata anak bangsa karena teknologi yg terlalu dini untk anak di bawah umur.. apalagi konten konten vulgar
tuaZNgn2rcc,Oke dibatasi 16tahun kebawah tapi jika orang tua membuat akun atau memberi akun orangtua kepada anaknya Justru berbahaya jika anak2 diberi akun dewasa oleh orang tua. Sosmed menganggap pengguna sudah dewasa dan akan banyak menampilkan konten yg tidak pantas.
tuaZNgn2rcc,NAHHH AKHIRNYA Menkomdigi KERJA BENERAN SETELAH SEKIAN LAMA DI GOAA
tuaZNgn2rcc,NAHHH AKHIRNYA Menkomdigi KERJA BENERAN SETELAH SEKIAN LAMA DI GOAA
tuaZNgn2rcc,Bagus 👍
tuaZNgn2rcc,Yang penting situs judol masih boleh kan? Pemerintah koplak
tuaZNgn2rcc,👍 sangat setuju
tuaZNgn2rcc,"Saya sangat setuju, secara bertahap setelah semua sosmed terealisasi selanjutnya akun game!"
tuaZNgn2rcc,Judol apa kabar
tuaZNgn2rcc,Itu lansung di apus sendiri apk atau gimana ga ngerti
tuaZNgn2rcc,setuju banget
tuaZNgn2rcc,"Bohoong,, buktinya masih banyak anak2 di bawah 16 thn yg main tik tok"
tuaZNgn2rcc,"Sangat2 setuju sekali saya bu, coba sedari dulu2 diblokir saja tuh semua game2 online yang mengahancurkan masa depan generasi bangsa.<br>ML sama FF juga blokir sekalian bu, dengan adanya game2 online ini bikin anak2 generasi bangsa jadi malas dan tidak kreatif sekali... lupa waktu, sekolah juga asal2an malas belajar, dibilangin orang tua juga susah banget gara2 keasyikan main game2 setan ini!"
tuaZNgn2rcc,Setuju banget. Mereka kebanyakan lupa dgn apa yg harus mereka kerjakan di usia yg seharusnya belajar demi meraih cita cita
tuaZNgn2rcc,Cara nya bagaimana sementara yang mengatur umur di saat pendaftaran user sendiri di jelaskan Bu menteri
tuaZNgn2rcc,Langkah terbaik bapak kau yang baik dengar ya roblox yutube tiktok facebook tidak masalah malah yang di blokir karena alasannya hanya umur doang apa coba awas aja kalau beneran di blokir😠😠😠😡😡😠😠😠😠😠😡😠😠😠😠😠😡😠😠😠
tuaZNgn2rcc,Pertanyaan:<br>1. Selama ini ortu melakukan apa ya untuk mengawasi dan membimbing anak-anaknya?<br>2. Ibu ini juga sebelum menjabat melakukan apa ya untuk mengawasi dan membimbing anak-anaknya?<br>3. Judol kenapa belum selesai kasusnya?
tuaZNgn2rcc,"Usul yaa, tolong di tindak tu di play stor, banyak aplikasi bahaya, tolong media peringatkan komdigi, banyak banget😢😢😢😢"
tuaZNgn2rcc,Gem kan hiburan anak
tuaZNgn2rcc,Marathon reza arab tuh blokir juga..gak bener bahasa nya..!!!
tuaZNgn2rcc,Gw setujue banget
tuaZNgn2rcc,hore.. akhirnya kebahagian ini  datang juga. kami mendukung bu mentri
tuaZNgn2rcc,Gara&quot; MBG
tuaZNgn2rcc,"Alhamdulillah ❤ setuju, meski ngga tahu gimana aturan teknisnya"
tuaZNgn2rcc,Maaf jadi saya yang di bawah 16- di nonaktifkan dan akun nya di banned juga kah...
tuaZNgn2rcc,"Alhamdulillah sangat setuju..., medsos banyak mudhorot dr pada manfaat bagi anak."
tuaZNgn2rcc,Ijin bertanya. Konten kreator anak di YouTube bagaimana nasibnya. Apakah akun mereka akan dihapus juga?
tuaZNgn2rcc,Kalaw update Poto ank atau vidio ank itu termsuk pelanggaran GK si soal nya aku bnyk update d tiktok vsio2 Nya
tuaZNgn2rcc,Tau darimana klo anak iti umur 16 tahun ksn umur bisa di  ganti ataudi akal2in
tuaZNgn2rcc,"Saya sebagai ibu dari dua anak sangat sangat setuju sekali,"
tuaZNgn2rcc,Mantap biar gak tiktok an😂
sOvQu2U6JG4,Hoax
sOvQu2U6JG4,bilang saja takut di up MBG gk layak nya
nVMFsgHRcnY,AJARKAN JUDOL NEGARA TANPA PAJAK JUDOL GEMBEL
nVMFsgHRcnY,indo itu karena korup
nVMFsgHRcnY,itu tak adil
nVMFsgHRcnY,plis jangan gitu😊
nVMFsgHRcnY,aku gak bisa puter lagu
nVMFsgHRcnY,"As a young content creator, this law (PP Tunas/Reg No. 9) feels like a &#39;blanket ban&#39; that ignores the positive side of the internet. For many of us, these platforms aren&#39;t just for &#39;scrolling&#39;—they are where we could build international friendships, learn digital skills, and find our community, i have a Suggestion, Instead of deactivating accounts on March 28, why not focus on &#39;Safety-by-Design&#39;? We want platforms that remove addictive algorithms and predatory content, but let us keep our voices and our friends. You can’t protect our future by cutting us off from the digital world we’ll eventually have to lead&quot;"
nVMFsgHRcnY,umur gw 13 tahun gw harus nunggu 3 tahun biar bisa youtube lgi..........amit amit tinggal di negara konoha
nVMFsgHRcnY,asalamualaikum warahmatullahi wabarakatuh aku dari komunitas bocil memang butuh belajar tapi mengerjakan pr itu juga ada dari hape kalo kayak gitu buat apa ada hape kalo korupsi judi dan penyuapan hukum 🤬
nVMFsgHRcnY,Kasian yang mau belajar dan ikut olimpiade😢
nVMFsgHRcnY,Hoaks tuh jangan percaya
nVMFsgHRcnY,Knp Roblox g diblokir aja😁mo umur 16 THN kek blokir aja
nVMFsgHRcnY,Btw apa kabar yang ganti tanggal lahir ke 16+ ya padahal Masi dibawah 16th 😂
nVMFsgHRcnY,Yang ini lah terbaik untuk anak generasi muda
nVMFsgHRcnY,S7. Tapi WhatsApp sangatlah di butuhkan.
nVMFsgHRcnY,"YAH ELAH, DIKIT DIKIT ROBLOX DI BAWA BAWA DAH, KEMAREN MAU DI BLOKIR SEKARANG GAK BOLEH TERUS, KALO YOUTUBE GAK ADA KITA GAK NONTON NIH CHANNEL PASTI"
nVMFsgHRcnY,"Kritik untuk Kebijakan Pembatasan Akses Platform Digital<br>Saya memahami bahwa pemerintah ingin melindungi anak-anak dari risiko di internet melalui kebijakan pembatasan akses platform digital bagi usia di bawah 16 tahun. Tujuan ini tentu baik dan penting.<br>Namun, kebijakan ini juga berpotensi membatasi anak-anak yang menggunakan platform digital untuk hal positif, seperti belajar, berkreasi, dan mengembangkan bakat di bidang teknologi, pemrograman, maupun pembuatan game.<br>Platform seperti Roblox tidak hanya digunakan untuk bermain, tetapi juga menjadi tempat belajar membuat game, scripting, desain dunia virtual, dan kerja sama dengan developer lain.<br>Karena itu, saya berharap pemerintah dapat mempertimbangkan solusi yang lebih seimbang, misalnya:<br>menyediakan mode kreator atau edukasi untuk anak-anak,<br>memungkinkan akses dengan pengawasan orang tua,<br>atau memberikan pengecualian untuk aktivitas kreatif dan pembelajaran digital.<br>Dengan begitu, perlindungan anak tetap terjaga, tetapi potensi dan bakat anak-anak Indonesia di bidang teknologi juga tetap bisa berkembang."
nVMFsgHRcnY,Semua game boleh asal jangan whatsapp soalnya ada grup sekolah 😢
nVMFsgHRcnY,"anak anak udah lebih pinter , kalopun di batasi tetep ada cara lain"
nVMFsgHRcnY,"Good job, lanjutkan."
nVMFsgHRcnY,TIDAK SETUJU KHUSUS BUAT ROBLOX &amp; SEMUA GAME. ITU SAMA SAJA MENGHALANGI KECERDASAN ANAK. JGN HALANGI ANAK BERMAIN GAME
nVMFsgHRcnY,saya tidak setuju😠😠😠😡😠😠😠😠😡😠😠😠😠😠😠
nVMFsgHRcnY,"INI SAMA SAJA SEPERTI MENGAMBIL HAK KITA , BAYANGKAN AKUN YANG DIRAWAT BERTAHUN TAHUN SERING TOP UP DAN SUDAH SULTAN HARGA NYA BSA RATUSAN HINGGA JUTAAN LALU DISITA BEGITU SAJA? PENCURIAN INI BANYAK YG TIDAK BERSALAH KENA AKUN YG DIRAWAT UDAH KAYAK DIRAMPAS PAKSA , MENGISOLASI ANAK ANAK INI BSA AJA KENA PENYAKIT MENTAL WOI"
nVMFsgHRcnY,Segerakan aturan ini u tuk masa depan bangsa
fX2bE5ecHy4,kok game judi gak di blokir?
fX2bE5ecHy4,Mana. bohong lu😂😂😂
fX2bE5ecHy4,Jd gila ank skrg gara² hp otak jd ancur g mikirin masa depan.<br>Pemerintah pk presiden hrs tegas ank skrg cmn ngerti main geme dihp.<br>Sejarah zaman dl g ngerti klu ditanya.
fX2bE5ecHy4,"Kalau ini melindungi benar” melindungi, buktikan dulu efektif !"
fX2bE5ecHy4,Mana ga ada?
fX2bE5ecHy4,Hoax
fX2bE5ecHy4,Gimn ini
fX2bE5ecHy4,Enggak kok ini udah 28 Maret
fX2bE5ecHy4,Bagaimana dengan coding? Tidak semua anak kecil salah menggunakan media sosial<br>Ada anak berbakat yang lebih ngerti internet dan media sosial. Kenapa harus 16+ ?
fX2bE5ecHy4,Sekarang ?
fX2bE5ecHy4,Ini hoax yang aslinya dibatasi
fX2bE5ecHy4,"Halo sekarang jam <a href=""https://www.youtube.com/watch?v=fX2bE5ecHy4&amp;t=108"">1:48</a> pagi hari sabtu tanggal 28 maret. Kirain nyata. Omong kosong doang"
fX2bE5ecHy4,mana
fX2bE5ecHy4,Nambah gila❎️<br>Nambah stress❎️<br>Nambah otak ngilang✅️
fX2bE5ecHy4,Saya besok nggak bisa lagi menggunakan sosmed lagi pemerintah kembalikanlah
fX2bE5ecHy4,"Yg perlu di blokir akses anak bawah umur itu toktok, sama game2 yg gak sesuai umur, plus judol diberantas segera. Byk manusia gak waras dan jd psikopat gara2 judol"
fX2bE5ecHy4,Kalo akun fecebok yang 1960 diblokir  juga kah?
fX2bE5ecHy4,Katanya mau jadi negara maju tapi judol dibiarin Yuh😹
