video_id,comment,clean_comment,score,label,label_id
_M85Z0Beq_g,Mana gw pake hp emak gw lagi,mana gw pake hp emak gw lagi,-3,negative,0
_M85Z0Beq_g,coba anak anak steres,coba anak anak steres,-7,negative,0
_M85Z0Beq_g,gk setuju 😢,gk setuju,3,positive,1
_M85Z0Beq_g,Saya sangat gak setuju 😠😠😠,saya sangat gak setuju,-5,negative,0
_M85Z0Beq_g,Komdigi miskin,komdigi miskin,-5,negative,0
_M85Z0Beq_g,Untung umurku 31,untung umurku 31,-1,negative,0
_M85Z0Beq_g,Masak doang gak boleh padahal aplikasi semua itu buat kita belajar dan main Roblox YouTube aku masih mau lihat YouTube,masak doang gak boleh padahal aplikasi semua itu buat kita belajar dan main roblox youtube aku masih mau lihat youtube,-11,negative,0
_M85Z0Beq_g,"Dah lah padahal masih 1,61 subscriber blom dapat play button dah di blokir aja😢😢",dah lah padahal masih 1 61 subscriber blom dapat play button dah di blokir aja,-10,negative,0
_M85Z0Beq_g,Kan aku bisa bikin akun lagi  jafi 16+ keatas😂😂,kan aku bisa bikin akun lagi jafi 16 keatas,-4,negative,0
_M85Z0Beq_g,AKU GAK TERIMA TITIK! <br>Pemerintah siapa sih?! Main asal ngomong aja gak guna pemerintah!,aku gak terima titik pemerintah siapa sih main asal ngomong aja gak guna pemerintah,-10,negative,0
_M85Z0Beq_g,Tim benci hal ini<br>👇,tim benci hal ini,-9,negative,0
tuaZNgn2rcc,kapan jadinya diterapkan dan apa langkah hukumnya?,kapan jadinya diterapkan dan apa langkah hukumnya,1,positive,1
tuaZNgn2rcc,Ngedabrus judol engga bisa di block,ngedabrus judol engga bisa di block,-4,negative,0
tuaZNgn2rcc,"Itu aja ijazah palsu harus di audit di basmi, untuk penerus generasi muda yang sekolah 🏫 <br>Ega perlu masalah di gital atau informasi internet.<br>Jangan seperti ijazah nya si Joko Widodo yang lulus s1.dari UGM Yogyakarta.<br>Di adili aja di pengadilan jangan berlarut larut di tunda tunda masalah sidang ijazah palsu Joko Widodo.jgn di ulur -ulur.atau di tunda tunda.sidangnya.",itu aja ijazah palsu harus di audit di basmi untuk penerus generasi muda yang sekolah ega perlu masalah di gital atau informasi internet jangan seperti ijazah nya si joko widodo yang lulus s1 dari ugm yogyakarta di adili aja di pengadilan jangan berlarut larut di tunda tunda masalah sidang ijazah palsu joko widodo jgn di ulur ulur atau di tunda tunda sidangnya,-44,negative,0
tuaZNgn2rcc,Gimana aku nonton dakwah 😨😱😱😭😭😭😭😭😭😭😭😭😭😭 di hp orang tua sering dipake,gimana aku nonton dakwah di hp orang tua sering dipake,-2,negative,0
tuaZNgn2rcc,"Lah iklan judol, pinjol dan aplikasi judol gak di berantas gimana sih bu mentri?????",lah iklan judol pinjol dan aplikasi judol gak di berantas gimana sih bu mentri,-4,negative,0
tuaZNgn2rcc,"Bagus lah ,klu i pemerintah bisa membatasi anak di bawah umur bermedsos. Sangat di dukung .",bagus lah klu i pemerintah bisa membatasi anak di bawah umur bermedsos sangat di dukung,-13,negative,0
tuaZNgn2rcc,Kalo akun tiktok aku masih Ama aku baru saja 12k pengikut,kalo akun tiktok aku masih ama aku baru saja 12k pengikut,-5,negative,0
tuaZNgn2rcc,Woi jadi yang bakatnya emang ada di medsos gimana,woi jadi yang bakatnya emang ada di medsos gimana,-10,negative,0
tuaZNgn2rcc,itu bnyak yg fulgar juga hrus diatur juga dong,itu bnyak yg fulgar juga hrus diatur juga dong,-2,negative,0
tuaZNgn2rcc,"modal sangat besar net indo yg sudah dipwehitungkan dunia,, dihancurkan sama negaranya sendiri,, otak kalian ketinggalan dmn?",modal sangat besar net indo yg sudah dipwehitungkan dunia dihancurkan sama negaranya sendiri otak kalian ketinggalan dmn,-23,negative,0
tuaZNgn2rcc,Suatu peraturan yang di prediksi gak pernah nyambung antara data surpe dengan realita,suatu peraturan yang di prediksi gak pernah nyambung antara data surpe dengan realita,-9,negative,0
tuaZNgn2rcc,WOII PEMERINTAH boleh gak sih YouTube itu gak ada konten dewasa PLEASE JANGAN HAPUS APA YANG TERKAIT DENGAN YOUTUBE😢😢,woii pemerintah boleh gak sih youtube itu gak ada konten dewasa please jangan hapus apa yang terkait dengan youtube,-15,negative,0
tuaZNgn2rcc,Wooooooooy. Jangan di ban oyyyy orang gede kayak sma itu harus benned sosmed bukan bocil kan orang gede kan ada yang pacaran di sosmed sama roblox plssss jangan di ban,wooooooooy jangan di ban oyyyy orang gede kayak sma itu harus benned sosmed bukan bocil kan orang gede kan ada yang pacaran di sosmed sama roblox plssss jangan di ban,-31,negative,0
tuaZNgn2rcc,Woy kemapa gk judol sama koruptor aj,woy kemapa gk judol sama koruptor aj,3,positive,1
tuaZNgn2rcc,Aneh ini kenapa ada aturan ini nyutube fak usah kek atau roblox sama tiktok gitu gapapa nih sedih kali mbak pliss aja gitu 😭😭😭😭😭,aneh ini kenapa ada aturan ini nyutube fak usah kek atau roblox sama tiktok gitu gapapa nih sedih kali mbak pliss aja gitu,-13,negative,0
tuaZNgn2rcc,"Kalau menurut saya sih seharusnya aturannya dibatasi mulai usia 13 tahun atau usia SMP bukan 16 tahun, karena menurut saya mulai SMP itu sudah banyak beberapa hal yg memerlukan medsos, misal menggunakan youtube untuk media pembelajaran, bahkan peraturan dari salah satu medsos yaitu instagram juga menerapkan batasan usia minimal 13 tahun, dan jika kita memasukkan tanggal lahir dibawah 13 tahun maka akun kita langsung diblokir",kalau menurut saya sih seharusnya aturannya dibatasi mulai usia 13 tahun atau usia smp bukan 16 tahun karena menurut saya mulai smp itu sudah banyak beberapa hal yg memerlukan medsos misal menggunakan youtube untuk media pembelajaran bahkan peraturan dari salah satu medsos yaitu instagram juga menerapkan batasan usia minimal 13 tahun dan jika kita memasukkan tanggal lahir dibawah 13 tahun maka akun kita langsung diblokir,-16,negative,0
tuaZNgn2rcc,"Ini lah senjata y yahudi untuk membodohi anak2 juga penerus bangsa negri tercinta ini ...baru terasa y efek digital🤣🤣🤣sampean ingat waktu jaman kopid knpa anak2 tidak boleh ke sekolah,tus belajar dng apa dan siapa yg membolehkan dan memperkenalkan digital bahkan kalian mempasilitasi internet gratis untuk anak2...",ini lah senjata y yahudi untuk membodohi anak2 juga penerus bangsa negri tercinta ini baru terasa y efek digital sampean ingat waktu jaman kopid knpa anak2 tidak boleh ke sekolah tus belajar dng apa dan siapa yg membolehkan dan memperkenalkan digital bahkan kalian mempasilitasi internet gratis untuk anak2,-4,negative,0
tuaZNgn2rcc,Loh judol sama koruptor dah selesai? <br><br>Kok platform yang bisa buat bisnis atau youtuber yang bisa dapat duit <br>Malah dibatasi,loh judol sama koruptor dah selesai kok platform yang bisa buat bisnis atau youtuber yang bisa dapat duit malah dibatasi,-12,negative,0
tuaZNgn2rcc,Langkah terbaik serahlah,langkah terbaik serahlah,9,positive,1
tuaZNgn2rcc,Ga guna,ga guna,-1,negative,0
tuaZNgn2rcc,Ini lagi ... lelucuan ... hahahaha,ini lagi lelucuan hahahaha,-3,negative,0
tuaZNgn2rcc,"kasian mbak yg masih kecil mau nonton kartun, harus nya nyuruh ortu aja buat awasin tontonan anak, bukan ngelarang, yg korupsi yg main judol yg meres uang rakyat gak di larang? malah di biarin, yg kaya di puji yg miskin di tindas, pantes ga maju²",kasian mbak yg masih kecil mau nonton kartun harus nya nyuruh ortu aja buat awasin tontonan anak bukan ngelarang yg korupsi yg main judol yg meres uang rakyat gak di larang malah di biarin yg kaya di puji yg miskin di tindas pantes ga maju,-42,negative,0
tuaZNgn2rcc,Gua butuh youtube sama tiktok untuk cari uang buat kebutuhan hidup jangan dulu..😭😭😭😭,gua butuh youtube sama tiktok untuk cari uang buat kebutuhan hidup jangan dulu,-10,negative,0
tuaZNgn2rcc,"Although these new regulations may be good ideas, they still have gaps in their implementation. For example, the children may lie about their age or use their parent&#39;s phone in using these apps. Therefore, these regulations still require parental supervision to be effective.",although these new regulations may be good ideas they still have gaps in their implementation for example the children may lie about their age or use their parent s phone in using these apps therefore these regulations still require parental supervision to be effective,5,positive,1
tuaZNgn2rcc,Demo wehh demo aja disini jangan wilie salim yang demo ini aja yang demoin aja berita ga jelas,demo wehh demo aja disini jangan wilie salim yang demo ini aja yang demoin aja berita ga jelas,-16,negative,0
tuaZNgn2rcc,Kalo yutube ga ada sama tiktok pasti yutuber pada sedih ga bisa bikin konten ga bisa jadi creator gaming kan yutuber udah susah susah cari sub sama folowers siapa yang ganti rugi kan berita ini yang ganti rugi,kalo yutube ga ada sama tiktok pasti yutuber pada sedih ga bisa bikin konten ga bisa jadi creator gaming kan yutuber udah susah susah cari sub sama folowers siapa yang ganti rugi kan berita ini yang ganti rugi,-39,negative,0
tuaZNgn2rcc,Gua gak mau pokoknya bocil harus berontak,gua gak mau pokoknya bocil harus berontak,-10,negative,0
tuaZNgn2rcc,🫵😡 gua mau mencari kepintaran di handphone malah di larang pemerintah yang adil,gua mau mencari kepintaran di handphone malah di larang pemerintah yang adil,-14,negative,0
tuaZNgn2rcc,"Kata gw gak jadi sih beberapa kasus komdigi pernah bikin gerakan, ujung ujungnya gak ada kabar",kata gw gak jadi sih beberapa kasus komdigi pernah bikin gerakan ujung ujungnya gak ada kabar,2,positive,1
tuaZNgn2rcc,Bikin akunnya aja bisa asal ko tgl lahirnya,bikin akunnya aja bisa asal ko tgl lahirnya,1,positive,1
tuaZNgn2rcc,Cocok biar terarah generasi kita sangat benar,cocok biar terarah generasi kita sangat benar,-18,negative,0
tuaZNgn2rcc,Saya tidak setuju dengan ini Karna akun Roblox saya sultan dan game Roblox adalah game favorit ku izinnnn🙏🏽,saya tidak setuju dengan ini karna akun roblox saya sultan dan game roblox adalah game favorit ku izinnnn,-4,negative,0
tuaZNgn2rcc,"PERATURAN GAK JELAS!! JUDI ONLINE AJ GK DI LARANG, SEDANGKAN GAME ROBLOX YG GK AD SALAH MALAH DI LARANG, PERATURAN GK JELAS!!",peraturan gak jelas judi online aj gk di larang sedangkan game roblox yg gk ad salah malah di larang peraturan gk jelas,-2,negative,0
tuaZNgn2rcc,"Anak sekolah zaman sekarang emang banyak yg bodoh, karena waktu mereka cuma habis untuk menyimak medsos seharian, waktu untuk belajar jadi ngga ada.",anak sekolah zaman sekarang emang banyak yg bodoh karena waktu mereka cuma habis untuk menyimak medsos seharian waktu untuk belajar jadi ngga ada,-13,negative,0
tuaZNgn2rcc,Setuju&#39;,setuju,-3,negative,0
tuaZNgn2rcc,Mikir dampak nya! Anak² bisa gangguan mental,mikir dampak nya anak bisa gangguan mental,-9,negative,0
tuaZNgn2rcc,Ywdh gw ga akan ngonten lagi💔,ywdh gw ga akan ngonten lagi,-3,negative,0
tuaZNgn2rcc,"Setuju sekali terutama medsos bikin aku kecanduan main hape karena gara² main medsos dan juga bikin males berpikir,minim literasi dan lain² .",setuju sekali terutama medsos bikin aku kecanduan main hape karena gara main medsos dan juga bikin males berpikir minim literasi dan lain,-23,negative,0
tuaZNgn2rcc,Judol dan Pinjol kapan diblokir permanen Bu??????????????????????????????????????????,judol dan pinjol kapan diblokir permanen bu,3,positive,1
tuaZNgn2rcc,Alhamdulillah saya setuju 1000% Bu,alhamdulillah saya setuju 1000 bu,-1,negative,0
tuaZNgn2rcc,1000% setuju,1000 setuju,-3,negative,0
tuaZNgn2rcc,Palingan juga niat doang. Nanti juga malah lupa terus ngulang lagi ngomong gitu sampe kiamat,palingan juga niat doang nanti juga malah lupa terus ngulang lagi ngomong gitu sampe kiamat,-12,negative,0
tuaZNgn2rcc,Setuju 👍,setuju,-3,negative,0
tuaZNgn2rcc,Udh block aja semua <br>Sosmed isi y hal yg sampah semua <br>Konten2 tidak berguna <br>Kekerasan gaya hidup buka buka an,udh block aja semua sosmed isi y hal yg sampah semua konten2 tidak berguna kekerasan gaya hidup buka buka an,-42,negative,0
tuaZNgn2rcc,tumben bhagia,tumben bhagia,-2,negative,0
tuaZNgn2rcc,Jangan sampe gw photo dah,jangan sampe gw photo dah,-6,negative,0
tuaZNgn2rcc,Woi gua baru mau ngonten terus kita cari duit gimana,woi gua baru mau ngonten terus kita cari duit gimana,-7,negative,0
tuaZNgn2rcc,Akun jodol gimana Bu menteri? bukannya itu juga merusak bangsa Indonesia??😢😢,akun jodol gimana bu menteri bukannya itu juga merusak bangsa indonesia,-5,negative,0
tuaZNgn2rcc,Bagus,bagus,-4,negative,0
tuaZNgn2rcc,Setuju.,setuju,-3,negative,0
tuaZNgn2rcc,Iklan judol juga urgent diberantas tapi kok tdk ada progress tindak lanjut dari Menteri ini😢,iklan judol juga urgent diberantas tapi kok tdk ada progress tindak lanjut dari menteri ini,-11,negative,0
tuaZNgn2rcc,Pilih pilih aplikasi,pilih pilih aplikasi,-8,negative,0
tuaZNgn2rcc,"Anak2 sekarang pintar, paling mereka akan menipu umur untuk membuat akun...zaman sekarang semua bisa direkayasa..",anak2 sekarang pintar paling mereka akan menipu umur untuk membuat akun zaman sekarang semua bisa direkayasa,-7,negative,0
tuaZNgn2rcc,Okeeee liat main 5 minut...dimanakah dia😅?,okeeee liat main 5 minut dimanakah dia,-6,negative,0
tuaZNgn2rcc,Atiran blo on ..tetap aja bisa minjam hp teman ny bisa minjam hp ibu nya ...,atiran blo on tetap aja bisa minjam hp teman ny bisa minjam hp ibu nya,4,positive,1
tuaZNgn2rcc,💯 persen di dukung,persen di dukung,6,positive,1
tuaZNgn2rcc,"Untuk Meutya, kalau cara berfikir masih sangat rendah dari pada buat statement KONYOL mending diam, nambahin daftar statement sampah mentri aja setelah Bahlil, Pigai, raja juli dll 😂. Parah kacau nya prabowo nyuruh rakyat bayari hidup dan kasih fasilitas mewah untuk mentri² seperti ini",untuk meutya kalau cara berfikir masih sangat rendah dari pada buat statement konyol mending diam nambahin daftar statement sampah mentri aja setelah bahlil pigai raja juli dll parah kacau nya prabowo nyuruh rakyat bayari hidup dan kasih fasilitas mewah untuk mentri seperti ini,-49,negative,0
tuaZNgn2rcc,Assalamualaikum komdigi kalo liat ini atongga siapa kek<br>Aku ingin memberi pendapatku<br>Sejujurnya menurut saya ini tidak betul betul berguna karena banyak anak anak memiliki bakat dari media sosial seperti animasi coding dll kebetulan saya lagi belajar animasi di Roblox studio jadi mohon revisi ulang peraturannya,assalamualaikum komdigi kalo liat ini atongga siapa kek aku ingin memberi pendapatku sejujurnya menurut saya ini tidak betul betul berguna karena banyak anak anak memiliki bakat dari media sosial seperti animasi coding dll kebetulan saya lagi belajar animasi di roblox studio jadi mohon revisi ulang peraturannya,-22,negative,0
tuaZNgn2rcc,Baru kali ini gua setuju,baru kali ini gua setuju,-6,negative,0
tuaZNgn2rcc,Sudah terlambat...udah rusak mental rata rata anak bangsa karena teknologi yg terlalu dini untk anak di bawah umur.. apalagi konten konten vulgar,sudah terlambat udah rusak mental rata rata anak bangsa karena teknologi yg terlalu dini untk anak di bawah umur apalagi konten konten vulgar,-31,negative,0
tuaZNgn2rcc,Oke dibatasi 16tahun kebawah tapi jika orang tua membuat akun atau memberi akun orangtua kepada anaknya Justru berbahaya jika anak2 diberi akun dewasa oleh orang tua. Sosmed menganggap pengguna sudah dewasa dan akan banyak menampilkan konten yg tidak pantas.,oke dibatasi 16tahun kebawah tapi jika orang tua membuat akun atau memberi akun orangtua kepada anaknya justru berbahaya jika anak2 diberi akun dewasa oleh orang tua sosmed menganggap pengguna sudah dewasa dan akan banyak menampilkan konten yg tidak pantas,-8,negative,0
tuaZNgn2rcc,Bagus 👍,bagus,-4,negative,0
tuaZNgn2rcc,Yang penting situs judol masih boleh kan? Pemerintah koplak,yang penting situs judol masih boleh kan pemerintah koplak,-7,negative,0
tuaZNgn2rcc,👍 sangat setuju,sangat setuju,-8,negative,0
tuaZNgn2rcc,"Saya sangat setuju, secara bertahap setelah semua sosmed terealisasi selanjutnya akun game!",saya sangat setuju secara bertahap setelah semua sosmed terealisasi selanjutnya akun game,-12,negative,0
tuaZNgn2rcc,Judol apa kabar,judol apa kabar,-6,negative,0
tuaZNgn2rcc,Itu lansung di apus sendiri apk atau gimana ga ngerti,itu lansung di apus sendiri apk atau gimana ga ngerti,-4,negative,0
tuaZNgn2rcc,setuju banget,setuju banget,-2,negative,0
tuaZNgn2rcc,"Bohoong,, buktinya masih banyak anak2 di bawah 16 thn yg main tik tok",bohoong buktinya masih banyak anak2 di bawah 16 thn yg main tik tok,-5,negative,0
tuaZNgn2rcc,"Sangat2 setuju sekali saya bu, coba sedari dulu2 diblokir saja tuh semua game2 online yang mengahancurkan masa depan generasi bangsa.<br>ML sama FF juga blokir sekalian bu, dengan adanya game2 online ini bikin anak2 generasi bangsa jadi malas dan tidak kreatif sekali... lupa waktu, sekolah juga asal2an malas belajar, dibilangin orang tua juga susah banget gara2 keasyikan main game2 setan ini!",sangat2 setuju sekali saya bu coba sedari dulu2 diblokir saja tuh semua game2 online yang mengahancurkan masa depan generasi bangsa ml sama ff juga blokir sekalian bu dengan adanya game2 online ini bikin anak2 generasi bangsa jadi malas dan tidak kreatif sekali lupa waktu sekolah juga asal2an malas belajar dibilangin orang tua juga susah banget gara2 keasyikan main game2 setan ini,-54,negative,0
tuaZNgn2rcc,Setuju banget. Mereka kebanyakan lupa dgn apa yg harus mereka kerjakan di usia yg seharusnya belajar demi meraih cita cita,setuju banget mereka kebanyakan lupa dgn apa yg harus mereka kerjakan di usia yg seharusnya belajar demi meraih cita cita,-8,negative,0
tuaZNgn2rcc,Cara nya bagaimana sementara yang mengatur umur di saat pendaftaran user sendiri di jelaskan Bu menteri,cara nya bagaimana sementara yang mengatur umur di saat pendaftaran user sendiri di jelaskan bu menteri,-11,negative,0
tuaZNgn2rcc,Langkah terbaik bapak kau yang baik dengar ya roblox yutube tiktok facebook tidak masalah malah yang di blokir karena alasannya hanya umur doang apa coba awas aja kalau beneran di blokir😠😠😠😡😡😠😠😠😠😠😡😠😠😠😠😠😡😠😠😠,langkah terbaik bapak kau yang baik dengar ya roblox yutube tiktok facebook tidak masalah malah yang di blokir karena alasannya hanya umur doang apa coba awas aja kalau beneran di blokir,-16,negative,0
tuaZNgn2rcc,Pertanyaan:<br>1. Selama ini ortu melakukan apa ya untuk mengawasi dan membimbing anak-anaknya?<br>2. Ibu ini juga sebelum menjabat melakukan apa ya untuk mengawasi dan membimbing anak-anaknya?<br>3. Judol kenapa belum selesai kasusnya?,pertanyaan 1 selama ini ortu melakukan apa ya untuk mengawasi dan membimbing anak anaknya 2 ibu ini juga sebelum menjabat melakukan apa ya untuk mengawasi dan membimbing anak anaknya 3 judol kenapa belum selesai kasusnya,-12,negative,0
tuaZNgn2rcc,"Usul yaa, tolong di tindak tu di play stor, banyak aplikasi bahaya, tolong media peringatkan komdigi, banyak banget😢😢😢😢",usul yaa tolong di tindak tu di play stor banyak aplikasi bahaya tolong media peringatkan komdigi banyak banget,-21,negative,0
tuaZNgn2rcc,Gem kan hiburan anak,gem kan hiburan anak,-3,negative,0
tuaZNgn2rcc,Marathon reza arab tuh blokir juga..gak bener bahasa nya..!!!,marathon reza arab tuh blokir juga gak bener bahasa nya,-6,negative,0
tuaZNgn2rcc,Gw setujue banget,gw setujue banget,1,positive,1
tuaZNgn2rcc,hore.. akhirnya kebahagian ini  datang juga. kami mendukung bu mentri,hore akhirnya kebahagian ini datang juga kami mendukung bu mentri,-4,negative,0
tuaZNgn2rcc,Gara&quot; MBG,gara mbg,-4,negative,0
tuaZNgn2rcc,"Alhamdulillah ❤ setuju, meski ngga tahu gimana aturan teknisnya",alhamdulillah setuju meski ngga tahu gimana aturan teknisnya,-6,negative,0
tuaZNgn2rcc,Maaf jadi saya yang di bawah 16- di nonaktifkan dan akun nya di banned juga kah...,maaf jadi saya yang di bawah 16 di nonaktifkan dan akun nya di banned juga kah,-13,negative,0
tuaZNgn2rcc,"Alhamdulillah sangat setuju..., medsos banyak mudhorot dr pada manfaat bagi anak.",alhamdulillah sangat setuju medsos banyak mudhorot dr pada manfaat bagi anak,-11,negative,0
tuaZNgn2rcc,Ijin bertanya. Konten kreator anak di YouTube bagaimana nasibnya. Apakah akun mereka akan dihapus juga?,ijin bertanya konten kreator anak di youtube bagaimana nasibnya apakah akun mereka akan dihapus juga,-1,negative,0
tuaZNgn2rcc,Kalaw update Poto ank atau vidio ank itu termsuk pelanggaran GK si soal nya aku bnyk update d tiktok vsio2 Nya,kalaw update poto ank atau vidio ank itu termsuk pelanggaran gk si soal nya aku bnyk update d tiktok vsio2 nya,-4,negative,0
tuaZNgn2rcc,Tau darimana klo anak iti umur 16 tahun ksn umur bisa di  ganti ataudi akal2in,tau darimana klo anak iti umur 16 tahun ksn umur bisa di ganti ataudi akal2in,-14,negative,0
tuaZNgn2rcc,"Saya sebagai ibu dari dua anak sangat sangat setuju sekali,",saya sebagai ibu dari dua anak sangat sangat setuju sekali,-29,negative,0
tuaZNgn2rcc,Mantap biar gak tiktok an😂,mantap biar gak tiktok an,2,positive,1
sOvQu2U6JG4,bilang saja takut di up MBG gk layak nya,bilang saja takut di up mbg gk layak nya,-2,negative,0
nVMFsgHRcnY,AJARKAN JUDOL NEGARA TANPA PAJAK JUDOL GEMBEL,ajarkan judol negara tanpa pajak judol gembel,-8,negative,0
nVMFsgHRcnY,indo itu karena korup,indo itu karena korup,-13,negative,0
nVMFsgHRcnY,itu tak adil,itu tak adil,1,positive,1
nVMFsgHRcnY,plis jangan gitu😊,plis jangan gitu,-3,negative,0
nVMFsgHRcnY,aku gak bisa puter lagu,aku gak bisa puter lagu,1,positive,1
nVMFsgHRcnY,"As a young content creator, this law (PP Tunas/Reg No. 9) feels like a &#39;blanket ban&#39; that ignores the positive side of the internet. For many of us, these platforms aren&#39;t just for &#39;scrolling&#39;—they are where we could build international friendships, learn digital skills, and find our community, i have a Suggestion, Instead of deactivating accounts on March 28, why not focus on &#39;Safety-by-Design&#39;? We want platforms that remove addictive algorithms and predatory content, but let us keep our voices and our friends. You can’t protect our future by cutting us off from the digital world we’ll eventually have to lead&quot;",as a young content creator this law pp tunas reg no 9 feels like a blanket ban that ignores the positive side of the internet for many of us these platforms aren t just for scrolling they are where we could build international friendships learn digital skills and find our community i have a suggestion instead of deactivating accounts on march 28 why not focus on safety by design we want platforms that remove addictive algorithms and predatory content but let us keep our voices and our friends you can t protect our future by cutting us off from the digital world we ll eventually have to lead,-1,negative,0
nVMFsgHRcnY,umur gw 13 tahun gw harus nunggu 3 tahun biar bisa youtube lgi..........amit amit tinggal di negara konoha,umur gw 13 tahun gw harus nunggu 3 tahun biar bisa youtube lgi amit amit tinggal di negara konoha,-20,negative,0
nVMFsgHRcnY,asalamualaikum warahmatullahi wabarakatuh aku dari komunitas bocil memang butuh belajar tapi mengerjakan pr itu juga ada dari hape kalo kayak gitu buat apa ada hape kalo korupsi judi dan penyuapan hukum 🤬,asalamualaikum warahmatullahi wabarakatuh aku dari komunitas bocil memang butuh belajar tapi mengerjakan pr itu juga ada dari hape kalo kayak gitu buat apa ada hape kalo korupsi judi dan penyuapan hukum,-38,negative,0
nVMFsgHRcnY,Kasian yang mau belajar dan ikut olimpiade😢,kasian yang mau belajar dan ikut olimpiade,-9,negative,0
nVMFsgHRcnY,Hoaks tuh jangan percaya,hoaks tuh jangan percaya,-1,negative,0
nVMFsgHRcnY,Knp Roblox g diblokir aja😁mo umur 16 THN kek blokir aja,knp roblox g diblokir aja mo umur 16 thn kek blokir aja,-3,negative,0
nVMFsgHRcnY,Btw apa kabar yang ganti tanggal lahir ke 16+ ya padahal Masi dibawah 16th 😂,btw apa kabar yang ganti tanggal lahir ke 16 ya padahal masi dibawah 16th,-11,negative,0
nVMFsgHRcnY,Yang ini lah terbaik untuk anak generasi muda,yang ini lah terbaik untuk anak generasi muda,-8,negative,0
nVMFsgHRcnY,"YAH ELAH, DIKIT DIKIT ROBLOX DI BAWA BAWA DAH, KEMAREN MAU DI BLOKIR SEKARANG GAK BOLEH TERUS, KALO YOUTUBE GAK ADA KITA GAK NONTON NIH CHANNEL PASTI",yah elah dikit dikit roblox di bawa bawa dah kemaren mau di blokir sekarang gak boleh terus kalo youtube gak ada kita gak nonton nih channel pasti,-17,negative,0
nVMFsgHRcnY,"Kritik untuk Kebijakan Pembatasan Akses Platform Digital<br>Saya memahami bahwa pemerintah ingin melindungi anak-anak dari risiko di internet melalui kebijakan pembatasan akses platform digital bagi usia di bawah 16 tahun. Tujuan ini tentu baik dan penting.<br>Namun, kebijakan ini juga berpotensi membatasi anak-anak yang menggunakan platform digital untuk hal positif, seperti belajar, berkreasi, dan mengembangkan bakat di bidang teknologi, pemrograman, maupun pembuatan game.<br>Platform seperti Roblox tidak hanya digunakan untuk bermain, tetapi juga menjadi tempat belajar membuat game, scripting, desain dunia virtual, dan kerja sama dengan developer lain.<br>Karena itu, saya berharap pemerintah dapat mempertimbangkan solusi yang lebih seimbang, misalnya:<br>menyediakan mode kreator atau edukasi untuk anak-anak,<br>memungkinkan akses dengan pengawasan orang tua,<br>atau memberikan pengecualian untuk aktivitas kreatif dan pembelajaran digital.<br>Dengan begitu, perlindungan anak tetap terjaga, tetapi potensi dan bakat anak-anak Indonesia di bidang teknologi juga tetap bisa berkembang.",kritik untuk kebijakan pembatasan akses platform digital saya memahami bahwa pemerintah ingin melindungi anak anak dari risiko di internet melalui kebijakan pembatasan akses platform digital bagi usia di bawah 16 tahun tujuan ini tentu baik dan penting namun kebijakan ini juga berpotensi membatasi anak anak yang menggunakan platform digital untuk hal positif seperti belajar berkreasi dan mengembangkan bakat di bidang teknologi pemrograman maupun pembuatan game platform seperti roblox tidak hanya digunakan untuk bermain tetapi juga menjadi tempat belajar membuat game scripting desain dunia virtual dan kerja sama dengan developer lain karena itu saya berharap pemerintah dapat mempertimbangkan solusi yang lebih seimbang misalnya menyediakan mode kreator atau edukasi untuk anak anak memungkinkan akses dengan pengawasan orang tua atau memberikan pengecualian untuk aktivitas kreatif dan pembelajaran digital dengan begitu perlindungan anak tetap terjaga tetapi potensi dan bakat anak anak indonesia di bidang teknologi juga tetap bisa berkembang,-31,negative,0
nVMFsgHRcnY,Semua game boleh asal jangan whatsapp soalnya ada grup sekolah 😢,semua game boleh asal jangan whatsapp soalnya ada grup sekolah,-7,negative,0
nVMFsgHRcnY,"anak anak udah lebih pinter , kalopun di batasi tetep ada cara lain",anak anak udah lebih pinter kalopun di batasi tetep ada cara lain,-13,negative,0
nVMFsgHRcnY,"Good job, lanjutkan.",good job lanjutkan,6,positive,1
nVMFsgHRcnY,TIDAK SETUJU KHUSUS BUAT ROBLOX &amp; SEMUA GAME. ITU SAMA SAJA MENGHALANGI KECERDASAN ANAK. JGN HALANGI ANAK BERMAIN GAME,tidak setuju khusus buat roblox semua game itu sama saja menghalangi kecerdasan anak jgn halangi anak bermain game,-8,negative,0
nVMFsgHRcnY,saya tidak setuju😠😠😠😡😠😠😠😠😡😠😠😠😠😠😠,saya tidak setuju,-5,negative,0
nVMFsgHRcnY,"INI SAMA SAJA SEPERTI MENGAMBIL HAK KITA , BAYANGKAN AKUN YANG DIRAWAT BERTAHUN TAHUN SERING TOP UP DAN SUDAH SULTAN HARGA NYA BSA RATUSAN HINGGA JUTAAN LALU DISITA BEGITU SAJA? PENCURIAN INI BANYAK YG TIDAK BERSALAH KENA AKUN YG DIRAWAT UDAH KAYAK DIRAMPAS PAKSA , MENGISOLASI ANAK ANAK INI BSA AJA KENA PENYAKIT MENTAL WOI",ini sama saja seperti mengambil hak kita bayangkan akun yang dirawat bertahun tahun sering top up dan sudah sultan harga nya bsa ratusan hingga jutaan lalu disita begitu saja pencurian ini banyak yg tidak bersalah kena akun yg dirawat udah kayak dirampas paksa mengisolasi anak anak ini bsa aja kena penyakit mental woi,-25,negative,0
fX2bE5ecHy4,kok game judi gak di blokir?,kok game judi gak di blokir,-1,negative,0
