video_id,comment,clean_comment,label
fX2bE5ecHy4,"gw yang konten kreator gimana:( , di sini tempat gw cari uang dikit dikit plss , buat sedikit ngeringanin beban ortu, ga setuju banget 💔 gamauuuuu!!!",gw yang konten kreator gimana di sini tempat gw cari uang dikit dikit plss buat sedikit ngeringanin beban ortu ga setuju banget gamauuuuu,negative
QDj0g7Xw2rg,"jadi gini,udah bertahun tahun loh ya judi gak di blokir😂",jadi giniudah bertahun tahun loh ya judi gak di blokir,negative
2YHfX7PzVNM,Kemungkinan besar klian ini adalah umur 13-15 tahun -_-,kemungkinan besar klian ini adalah umur 1315 tahun,neutral
RsKRrIp--Mg,Masih bisa ah ini,masih bisa ah ini,neutral
C8XBDjbPNNU,Aku tidak setuju kalau YouTube di blokir. Kalau itu blokir terus kalau menambah pembelajaran matematika gimana? Kalau ada pertanyaan susah gimana? Terus kalau di YouTube kan ada isi tentang pembelajaran soal agama islam,aku tidak setuju kalau youtube di blokir kalau itu blokir terus kalau menambah pembelajaran matematika gimana kalau ada pertanyaan susah gimana terus kalau di youtube kan ada isi tentang pembelajaran soal agama islam,negative
C8XBDjbPNNU,Takut viralin MBG,takut viralin mbg,negative
p8p-sAq_hhI,NO ROBLOX NO KORUPSI<br>NO ROBLOX NO JUDI<br>NO ROBLOX NO NGATUR<br>ROBLOX ROBLOX YES<br>KORUPSI KORUPSI NOO<br><br>PEMERINTAH GAK ADA AKHLAK BUKANNYA MENJAUHI HACKER ATAU MENINGKATKAN KE AMANAN TAMBAH DI BLOKIR GAK PUNYA OTAAAAK,no roblox no korupsino roblox no judino roblox no ngaturroblox roblox yeskorupsi korupsi noopemerintah gak ada akhlak bukannya menjauhi hacker atau meningkatkan ke amanan tambah di blokir gak punya otaaaak,negative
lM-QZ4uCXuk,Jadi... Bagaimana kalau 14 and 15 tahun?,jadi bagaimana kalau 14 and 15 tahun,neutral
fX2bE5ecHy4,Memang tidak masuk akal,memang tidak masuk akal,negative
8i7X3KrGeF0,bang aku boleh punya akun umur aku aja 16,bang aku boleh punya akun umur aku aja 16,neutral
viGBwFO3nDA,Noooooo jangan di blokir tiktok YouTube nooo vidio gua udah capek bikin malah di blokir emang mau pindah negara aja Indonesia gak bisa maju kalo semua harus blokir koruptor gak blokir judi apa aaaaaa malas,noooooo jangan di blokir tiktok youtube nooo vidio gua udah capek bikin malah di blokir emang mau pindah negara aja indonesia gak bisa maju kalo semua harus blokir koruptor gak blokir judi apa aaaaaa malas,negative
C8XBDjbPNNU,Gua lebih baik pidah negara dari pada tinggal di konoha,gua lebih baik pidah negara dari pada tinggal di konoha,negative
C8XBDjbPNNU,"itu bagi org dewasa bagi kita ga yg ditanya yg setuju aja jir 🙄 di roblox udah gabisa chat malah ikut ikutan di blok avatar/karakter udah diawasain malah ikut ikutan jir gaasik tau 🥲 <a href=""https://www.youtube.com/watch?v=C8XBDjbPNNU&amp;t=149"">2:29</a>",itu bagi org dewasa bagi kita ga yg ditanya yg setuju aja jir di roblox udah gabisa chat malah ikut ikutan di blok avatarkarakter udah diawasain malah ikut ikutan jir gaasik tau a href,negative
vk2Ynj24qNA,kami dukung pemerintah dan komdigi. ini aturan terbaik untuk generasi mudah indonesia.,kami dukung pemerintah dan komdigi ini aturan terbaik untuk generasi mudah indonesia,positive
C8XBDjbPNNU,banyak aplikasi ilegal...,banyak aplikasi ilegal,neutral
OTk4HFU-xn8,Blokir seluruh aplikasi judol dan seluruh game,blokir seluruh aplikasi judol dan seluruh game,neutral
nVMFsgHRcnY,Knp Roblox g diblokir aja😁mo umur 16 THN kek blokir aja,knp roblox g diblokir ajamo umur 16 thn kek blokir aja,neutral
_M85Z0Beq_g,Pake HP nenek saya aja🫵😂,pake hp nenek saya aja,neutral
OBb8iLYgMu4,Oi pemerinta  demo yok,oi pemerinta demo yok,negative
viGBwFO3nDA,Bagusnya juga ada aturan melarang ortu meminjam kan KTP atau surat pribadi terhadap anak,bagusnya juga ada aturan melarang ortu meminjam kan ktp atau surat pribadi terhadap anak,positive
lM-QZ4uCXuk,Atur juga akun yg mmbuat berita hoax bu. Bnyk akun yg jd akun berita dadakan. Minal klo mau biat berita ada izin nya,atur juga akun yg mmbuat berita hoax bu bnyk akun yg jd akun berita dadakan minal klo mau biat berita ada izin nya,neutral
TdyE62mSXx0,Ancaman-ancaman bapak bapake mbahmu ancaman-ancaman semua orang udah tahu semua bocil udah tahu semua bocil itu butuh konten untuk bayar-bayar apa kek membantu orang tua kek membantu anda agar lebih jelas otak kamu diganti sana ke dokter,ancamanancaman bapak bapake mbahmu ancamanancaman semua orang udah tahu semua bocil udah tahu semua bocil itu butuh konten untuk bayarbayar apa kek membantu orang tua kek membantu anda agar lebih jelas otak kamu diganti sana ke dokter,negative
QDj0g7Xw2rg,Sakit apasai,sakit apasai,negative
viGBwFO3nDA,Koten kreator bisa panik karena pendukung nya loh😭😭😭😭,koten kreator bisa panik karena pendukung nya loh,neutral
8i7X3KrGeF0,Sudah tahu ( im already know),sudah tahu im already know,neutral
lM-QZ4uCXuk,anomali tingggal ganti tanggal lahir sams gmail,anomali tingggal ganti tanggal lahir sams gmail,neutral
LFfRhLKHdJA,Cara pengawasannya gimana? Yg melanggar dilaporin kemana? Pertanyaan2 ini nawaitunya agar aturan ini efektif.,cara pengawasannya gimana yg melanggar dilaporin kemana pertanyaan2 ini nawaitunya agar aturan ini efektif,neutral
_M85Z0Beq_g,Capek pemerintah dihina sama bocil bocil wkwk jadi di blokir,capek pemerintah dihina sama bocil bocil wkwk jadi di blokir,neutral
nVMFsgHRcnY,itu tak adil,itu tak adil,negative
DfYhY-bKsZI,demo demo demo,demo demo demo,negative
iLERE4VmtZc,"Supaya ibu menteri tau, konten porno, konten judi dan segala macam sudah masuk di game online dan yg live streamer pun seperti Bisu Ibu.. klo ibu mau jaga anak² penerus bangsa ya ijin saran Bu, tutup semua game online ibu atau di ambil alih servernya oleh pemerintah biar benar2 di kontrol. Ngeri pengaruhnya Bu",supaya ibu menteri tau konten porno konten judi dan segala macam sudah masuk di game online dan yg live streamer pun seperti bisu ibu klo ibu mau jaga anak penerus bangsa ya ijin saran bu tutup semua game online ibu atau di ambil alih servernya oleh pemerintah biar benar2 di kontrol ngeri pengaruhnya bu,positive
hzDavp3DQo4,Yang ini lebih buruk daripada dicuci otaknya,yang ini lebih buruk daripada dicuci otaknya,negative
iLERE4VmtZc,Terlambat,terlambat,negative
KIH6ZXRp9g0,Buat apa gw punya hp,buat apa gw punya hp,negative
p8p-sAq_hhI,Kayak yah kau sala deh soal yah sayah umur 10 tahun padahal sayah kelas 3 SD selamat tin gal pelang garan hp bai bai selm mat tigal 7 tahun lagi tirima kasi,kayak yah kau sala deh soal yah sayah umur 10 tahun padahal sayah kelas 3 sd selamat tin gal pelang garan hp bai bai selm mat tigal 7 tahun lagi tirima kasi,neutral
aZEtsruDoQc,"aku gk mau kehilangan roblox ku aku robux ada 993k lagi masih banyak sama youtube aku suka belajar dari youtube<a href=""UCkszU2WH9gy1mb0dV-11UJg/7cIfY5niDOmSkNAP08CA6A4""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/7cIfY5niDOmSkNAP08CA6A4""></a>😭😭☹☹😭😭😭😭😭😭",aku gk mau kehilangan roblox ku aku robux ada 993k lagi masih banyak sama youtube aku suka belajar dari youtube,negative
0Sa4S97M-uM,Gak peduli gue 🗿,gak peduli gue,neutral
TdyE62mSXx0,Lah ini tanggal 29 Maret Lo kenapa Roblox masih ada padahal aku umur 8 tahun lohhhhhhh mitosssss anjay 😂😂😂😂😂,lah ini tanggal 29 maret lo kenapa roblox masih ada padahal aku umur 8 tahun lohhhhhhh mitosssss anjay,neutral
C8XBDjbPNNU,Tidak setuju 🤬🤬🤬🤬🤬🤬🤬,tidak setuju,negative
tuaZNgn2rcc,"Ini lah senjata y yahudi untuk membodohi anak2 juga penerus bangsa negri tercinta ini ...baru terasa y efek digital🤣🤣🤣sampean ingat waktu jaman kopid knpa anak2 tidak boleh ke sekolah,tus belajar dng apa dan siapa yg membolehkan dan memperkenalkan digital bahkan kalian mempasilitasi internet gratis untuk anak2...",ini lah senjata y yahudi untuk membodohi anak2 juga penerus bangsa negri tercinta ini baru terasa y efek digitalsampean ingat waktu jaman kopid knpa anak2 tidak boleh ke sekolahtus belajar dng apa dan siapa yg membolehkan dan memperkenalkan digital bahkan kalian mempasilitasi internet gratis untuk anak2,negative
JrCe8CVR1KY,YES GW NGGAK LES LAGI 🎉🎉 KAN LES GUA OFLINE DIRUMAH 😂,yes gw nggak les lagi kan les gua ofline dirumah,positive
V_mvjaonG-w,Terapkan dr anak2 pejabat dahulu...,terapkan dr anak2 pejabat dahulu,neutral
19eKDDkJt6w,Pemerintah THOLOL,pemerintah tholol,negative
V_mvjaonG-w,se7 walo agak terlambat,se7 walo agak terlambat,positive
aZEtsruDoQc,Kami sangat sangat tidak setuju karena Indonesia adalah salah satu negara yang memiliki banyak anak berhobi bermain Roblox dan medsos,kami sangat sangat tidak setuju karena indonesia adalah salah satu negara yang memiliki banyak anak berhobi bermain roblox dan medsos,negative
dVTaBKZLsds,Gimana caranya ? Orang tua yg serumah saha gagal apalagi pemerintah. Kalau mau batasi jumlah hp. Pembelian hp harus dengan aturan yg ketat serta penggunaan kartu SIM Card tanam yg tidak bisa ganti ganti nomor. Hp untuk anak harus menggunakan nomor khusus yg hanya bisa untuk nelpon dan wa saja.,gimana caranya orang tua yg serumah saha gagal apalagi pemerintah kalau mau batasi jumlah hp pembelian hp harus dengan aturan yg ketat serta penggunaan kartu sim card tanam yg tidak bisa ganti ganti nomor hp untuk anak harus menggunakan nomor khusus yg hanya bisa untuk nelpon dan wa saja,negative
QDj0g7Xw2rg,alhamdulilah ternyata benar 2045 bukan indonesia emas❎ tapi indonesia cemas✅,alhamdulilah ternyata benar 2045 bukan indonesia emas tapi indonesia cemas,negative
viGBwFO3nDA,Umur 13-14 itu udah tau mana yang baik dan mana yang buruk,umur 1314 itu udah tau mana yang baik dan mana yang buruk,negative
hzDavp3DQo4,tenang saja itu hanya dibatasi bukan dihapus,tenang saja itu hanya dibatasi bukan dihapus,positive
hzDavp3DQo4,ko discord ga,ko discord ga,negative
LSrWXE05LNY,Udah nene pelajaran anak kecil pikir kids,udah nene pelajaran anak kecil pikir kids,neutral
iLERE4VmtZc,Wow 😂😂😂😂,wow,neutral
QDj0g7Xw2rg,Beresin judol dulu dong😡😡😡😡,beresin judol dulu dong,negative
iLERE4VmtZc,Judoll gk di di blokirrrrrr,judoll gk di di blokirrrrrr,negative
R1hQwelEGvU,Gak setuju,gak setuju,negative
8i7X3KrGeF0,Ini udah tanggal 28 Maret 2026! Hoax,ini udah tanggal 28 maret 2026 hoax,neutral
cqVq6jZn0CM,Menyimak,menyimak,neutral
19eKDDkJt6w,ye elah gimana sih awas aja lu blokir robolx Mulu etdah coy,ye elah gimana sih awas aja lu blokir robolx mulu etdah coy,negative
0Sa4S97M-uM,Woi gob,woi gob,negative
R1hQwelEGvU,Iklannn judollll duluuu woiii,iklannn judollll duluuu woiii,negative
dVTaBKZLsds,Wait kenapa game Roblox di blokir😂,wait kenapa game roblox di blokir,neutral
_M85Z0Beq_g,"Kami ratyat INDONESIA!,kami tidak TERIMAA!😡😡 <br><br><br>Terus kami melakukan apa? Hah!,  kayak nya kita harud protes nih😡😡😡",kami ratyat indonesiakami tidak terimaa terus kami melakukan apa hah kayak nya kita harud protes nih,negative
cqVq6jZn0CM,Setuju penon aktifkan,setuju penon aktifkan,positive
DfYhY-bKsZI,bagus gak jadi good job,bagus gak jadi good job,negative
TdyE62mSXx0,Gue baru aja ulang tahun ke-13 lu bisa-bisanya melarang remaja seperti ku untuk bermain Roblox,gue baru aja ulang tahun ke13 lu bisabisanya melarang remaja seperti ku untuk bermain roblox,negative
LFfRhLKHdJA,Bagus.. Sangat membantu org tua dan menyelamatkan generasi indonesia,bagus sangat membantu org tua dan menyelamatkan generasi indonesia,positive
C8XBDjbPNNU,Kalau Youtube Kids Its Okelah Bebas,kalau youtube kids its okelah bebas,neutral
OBb8iLYgMu4,Boong,boong,neutral
C8XBDjbPNNU,Gua gk tau Apakah umur 11-15 tahun masih bisa akses internet😢,gua gk tau apakah umur 1115 tahun masih bisa akses internet,neutral
0Sa4S97M-uM,Nggak lama lagi demo ini😂,nggak lama lagi demo ini,neutral
lM-QZ4uCXuk,TIDAK TAU YA ATAU PURA2 TUDAK TAU DARI FPR YA BAGUSIN DULU DIRIMU OKE,tidak tau ya atau pura2 tudak tau dari fpr ya bagusin dulu dirimu oke,negative
NzMXdwZm8B0,Sekarang 28 Maret guya,sekarang 28 maret guya,neutral
TdyE62mSXx0,NO NO NO,no no no,negative
NzMXdwZm8B0,Urussin judol duluuuuuu,urussin judol duluuuuuu,negative
2YHfX7PzVNM,"judol noh berantas ,",judol noh berantas,negative
TdyE62mSXx0,Koruptor ga di belokir,koruptor ga di belokir,negative
aZEtsruDoQc,Kalau youtube kan ad gotube😎👍,kalau youtube kan ad gotube,neutral
xOLutbfafBo,Berhati roblox udah dihapus sama berita,berhati roblox udah dihapus sama berita,neutral
RsKRrIp--Mg,Itu cuman dibatasi blokir❌dibatasi✔️,itu cuman dibatasi blokirdibatasi,positive
_M85Z0Beq_g,Kasihan miaw aug dan frost diamond gak dapet duit tinggal main layangan dek,kasihan miaw aug dan frost diamond gak dapet duit tinggal main layangan dek,negative
tuaZNgn2rcc,Judol apa kabar,judol apa kabar,negative
RsKRrIp--Mg,Nanti Kita Saat 28 mar 2026 kita demo yuk siapa yang mau ikut,nanti kita saat 28 mar 2026 kita demo yuk siapa yang mau ikut,negative
NzMXdwZm8B0,"<a href=""https://www.youtube.com/watch?v=NzMXdwZm8B0&amp;t=112"">1:52</a>",a href,neutral
xOLutbfafBo,"Terus koruptor di biarin aja nih, 😂😂 kocak emang",terus koruptor di biarin aja nih kocak emang,negative
tuaZNgn2rcc,Judol dan Pinjol kapan diblokir permanen Bu??????????????????????????????????????????,judol dan pinjol kapan diblokir permanen bu,neutral
QDj0g7Xw2rg,Yang lahir 27 Maret 2010: 😁😆🥳<br>Yang lahir 29 Maret 2010: 😭😡💀,yang lahir 27 maret 2010 yang lahir 29 maret 2010,neutral
vk2Ynj24qNA,Uuh dasar  pemerintah gak jelas 😡😡😡,uuh dasar pemerintah gak jelas,negative
V_mvjaonG-w,Untung Gw Dibantu Bikin Akun Oleh Om Gw😂,untung gw dibantu bikin akun oleh om gw,neutral
TdyE62mSXx0,"Hehhhhh kenapa tulisan nya cuman Roblox padahal Roblox itu kandungan nya soal kreativitas, bahkan saya bisa belajar bahasa inggris karena Roblox apa masalahnya kenapa ga PUBG game haram ga di blokir juga! Mobile legend dan ff aja tembak tembakan bodoh apa apalagi mobile legend bunuh bunuhan masa cuma roblox lagian Roblox itu buat aku pintar inggris apa sih ini pemerintah",hehhhhh kenapa tulisan nya cuman roblox padahal roblox itu kandungan nya soal kreativitas bahkan saya bisa belajar bahasa inggris karena roblox apa masalahnya kenapa ga pubg game haram ga di blokir juga mobile legend dan ff aja tembak tembakan bodoh apa apalagi mobile legend bunuh bunuhan masa cuma roblox lagian roblox itu buat aku pintar inggris apa sih ini pemerintah,negative
aZEtsruDoQc,kenapa roblox doang ff game yang mengajarkan anak anak tembak tembakan ml pupj gimana tuh kan ga adil harusnya ff ml sama pupj juga dibaned,kenapa roblox doang ff game yang mengajarkan anak anak tembak tembakan ml pupj gimana tuh kan ga adil harusnya ff ml sama pupj juga dibaned,negative
OBb8iLYgMu4,Judi aja belum diberesin,judi aja belum diberesin,negative
LFfRhLKHdJA,Ciri ciri negara tertinggal adalah banyak memproduksi aturan tapi tidak sanggub melaksanakannya lalu bikin lagi aturan baru begitu seterusnya,ciri ciri negara tertinggal adalah banyak memproduksi aturan tapi tidak sanggub melaksanakannya lalu bikin lagi aturan baru begitu seterusnya,negative
19eKDDkJt6w,Hoax ajingg,hoax ajingg,neutral
aZEtsruDoQc,"Gw Engga sih, seharusnya kalo ada pemblokiran gitu pasti bakal ada yang akunnya udah tua tapi yang pake bocilkan?, terus juga kalo mau blokir gitu jangan langsung blokir seharusnya KOMINFO harus mendapatkan restu dari orang tuanya, bisa aja ada yang butuh banget tapi gabisa dipake lagi karena di blokir sama KOMINFO ANJ",gw engga sih seharusnya kalo ada pemblokiran gitu pasti bakal ada yang akunnya udah tua tapi yang pake bocilkan terus juga kalo mau blokir gitu jangan langsung blokir seharusnya kominfo harus mendapatkan restu dari orang tuanya bisa aja ada yang butuh banget tapi gabisa dipake lagi karena di blokir sama kominfo anj,negative
aZEtsruDoQc,Plias jangann🙏🙏😭😭😭😭,plias jangann,negative
2YHfX7PzVNM,Judol kok ga di hapus?,judol kok ga di hapus,neutral
xOLutbfafBo,Ngo nyepi nyihh 😂,ngo nyepi nyihh,neutral
QDj0g7Xw2rg,carmuk pemerintah,carmuk pemerintah,neutral
viGBwFO3nDA,gue udh tau kok mana baik mana buruk TRS JUDOL DIBIARKAN GITU???🫪🙄,gue udh tau kok mana baik mana buruk trs judol dibiarkan gitu,negative
C8XBDjbPNNU,"bro and sis, i mean media sosial gak seharusnya ditindak sampai sejauh itu, karena dari yang saya alami sendiri, banyak ability/kemampuan yang bisa kudapatkan, semisalnya ini peraturan sudah ada dari dulu, i cann&#39;t get ability ngoding, fotografi or videografi, graphic design, drawing, and many things, that all ability i can do because media social and now you what to block all, i don&#39;t get it, i need an more explanation???",bro and sis i mean media sosial gak seharusnya ditindak sampai sejauh itu karena dari yang saya alami sendiri banyak abilitykemampuan yang bisa kudapatkan semisalnya ini peraturan sudah ada dari dulu i cannt get ability ngoding fotografi or videografi graphic design drawing and many things that all ability i can do because media social and now you what to block all i dont get it i need an more explanation,negative
p8p-sAq_hhI,Emang ada masalah apasih anak anak,emang ada masalah apasih anak anak,neutral
0Sa4S97M-uM,blokir judi online,blokir judi online,neutral
tuaZNgn2rcc,Mikir dampak nya! Anak² bisa gangguan mental,mikir dampak nya anak bisa gangguan mental,negative
DfYhY-bKsZI,Ayo hujat habis habisan😡😡😡🤬😡🤬🤬😡😡😡,ayo hujat habis habisan,negative
19eKDDkJt6w,gimana nonton nissa sabyan kamu benci nissa sabyan hah sholawatnya merdu banget ayo jawab kenapa sih,gimana nonton nissa sabyan kamu benci nissa sabyan hah sholawatnya merdu banget ayo jawab kenapa sih,negative
Hy5rx58GES4,Saya setuju tapi saya tidak setuju kalau YouTube dan Roblox di hapus <br>saya tidak setuju 😢😢😢,saya setuju tapi saya tidak setuju kalau youtube dan roblox di hapus saya tidak setuju,positive
hzDavp3DQo4,"Akun medsos dibatasi sementara Apk judi HGI berkedok game hiburan diberi akses di playstore,, Pencitraan lagi ini video",akun medsos dibatasi sementara apk judi hgi berkedok game hiburan diberi akses di playstore pencitraan lagi ini video,negative
p8p-sAq_hhI,"1 titik 2 koma <br>Lu cantik kaya doma <br><br>Dari pada aturan gini mending batasi dulu pajak, korupsi, dan kok cuman satu pihak itu coba lu ada di posisi kita lu akan merasakan apa dampak bagi kita semua, ya setidaknya daripada seperti itu perketat aja  aturan nya atau seperti ini<br>Kita harus memisah kan duri dari ikan dengan daging nya bukan malah membung semuanya 🥺🥺",1 titik 2 koma lu cantik kaya doma dari pada aturan gini mending batasi dulu pajak korupsi dan kok cuman satu pihak itu coba lu ada di posisi kita lu akan merasakan apa dampak bagi kita semua ya setidaknya daripada seperti itu perketat aja aturan nya atau seperti inikita harus memisah kan duri dari ikan dengan daging nya bukan malah membung semuanya,negative
NzMXdwZm8B0,Woi para pemimpin ntar jangan percaya ya soalnya itu semua bohong,woi para pemimpin ntar jangan percaya ya soalnya itu semua bohong,neutral
2YHfX7PzVNM,"Bod*hnya pemerintah, anak2 dibawah usia itu juga harusnya dilarang 😭😭😭😭 kalian benar2 budak kapitalisme, siap-siaplah kalian pertanggungjawabkan hasil dr apa yg kalian perbuat atas jabatan kalian, langsung di hadapan Tuhan, siap-siaplah menanggung akibatnya, krn umur ga ada yg tau",bodhnya pemerintah anak2 dibawah usia itu juga harusnya dilarang kalian benar2 budak kapitalisme siapsiaplah kalian pertanggungjawabkan hasil dr apa yg kalian perbuat atas jabatan kalian langsung di hadapan tuhan siapsiaplah menanggung akibatnya krn umur ga ada yg tau,negative
JrCe8CVR1KY,Kita akan kembali ke YouTube kids dan menjadi anak biasa 🥺🥺🥲🥲,kita akan kembali ke youtube kids dan menjadi anak biasa,neutral
lM-QZ4uCXuk,Bravo ibu KOMONDIGI ....<br>Mengurangi segala nya ...demi masa depan anak ....sangat setuju,bravo ibu komondigi mengurangi segala nya demi masa depan anak sangat setuju,positive
LFfRhLKHdJA,"Remeh temeh diurusin, judol yg merampok rakyat dibiarin",remeh temeh diurusin judol yg merampok rakyat dibiarin,negative
viGBwFO3nDA,kalau mau blokir akun medsos jangan YouTube lah kami mau nonton apa televisi kalau gak punya gimana. lu tinggal ngomong doang kalau lu jadi anak yang umurnya dibawah 16 tahun pasti gak terima,kalau mau blokir akun medsos jangan youtube lah kami mau nonton apa televisi kalau gak punya gimana lu tinggal ngomong doang kalau lu jadi anak yang umurnya dibawah 16 tahun pasti gak terima,negative
2BdXibzPPyc,g peduli lgi gue,g peduli lgi gue,neutral
iLERE4VmtZc,Gak setuju 😡😡😡,gak setuju,negative
fX2bE5ecHy4,Nambah gila❎️<br>Nambah stress❎️<br>Nambah otak ngilang✅️,nambah gilanambah stressnambah otak ngilang,negative
C8XBDjbPNNU,Setuju kalau sudah 17 tahun baru boleh.,setuju kalau sudah 17 tahun baru boleh,positive
lM-QZ4uCXuk,"Bocil pada klenger, guru ga bisa tiktod&#39;an lagi, ortu rebutan hp Ama bocil buat pansos... Sukurin 😂😂😂, kalo bisa, sekalian itu anak dibawah umur 18 tahun dilarang mengakses internet dan memiliki gadget atau dalam pengawasan orang tua. Mantap",bocil pada klenger guru ga bisa tiktodan lagi ortu rebutan hp ama bocil buat pansos sukurin kalo bisa sekalian itu anak dibawah umur 18 tahun dilarang mengakses internet dan memiliki gadget atau dalam pengawasan orang tua mantap,positive
p8p-sAq_hhI,Emang lu siapa emang kamu yg lahirin kami sok sok ngatur hidup orang lu dancoo,emang lu siapa emang kamu yg lahirin kami sok sok ngatur hidup orang lu dancoo,negative
tuaZNgn2rcc,Baru kali ini gua setuju,baru kali ini gua setuju,positive
LSrWXE05LNY,Kita kan mau belajar di YouTube mana mungkin kita belajar di Pala peag mu,kita kan mau belajar di youtube mana mungkin kita belajar di pala peag mu,negative
0Sa4S97M-uM,Tidak setuju 😡 judol kagak di blokir 😡,tidak setuju judol kagak di blokir,negative
dVTaBKZLsds,"kalau dinaikkan tahunnya bagaimana ? anak daftar baru, ambil tahun 1990.",kalau dinaikkan tahunnya bagaimana anak daftar baru ambil tahun 1990,neutral
LSrWXE05LNY,Diam pemerintah itu hoax,diam pemerintah itu hoax,neutral
viGBwFO3nDA,Walaupun saya gak peduli dengan x facebook dan tiktok karena saya juga jarang main itu sekalian YouTube karena udah ada go tube hanya Roblox doang yang masalahnya menurut saya karena saya dah kebiasaan main game di situ Dan saya lumayan malas main game lain jadi walaupun saya Masih setuju dikit dengan sosmed lain mendingan gak usah roblox,walaupun saya gak peduli dengan x facebook dan tiktok karena saya juga jarang main itu sekalian youtube karena udah ada go tube hanya roblox doang yang masalahnya menurut saya karena saya dah kebiasaan main game di situ dan saya lumayan malas main game lain jadi walaupun saya masih setuju dikit dengan sosmed lain mendingan gak usah roblox,neutral
8i7X3KrGeF0,hoax itu,hoax itu,neutral
R1hQwelEGvU,Pemerintah dodol🤬🤬,pemerintah dodol,negative
vk2Ynj24qNA,Izin tolong banned judol dan gogle chorme,izin tolong banned judol dan gogle chorme,neutral
DfYhY-bKsZI,Dasar orang dewasa,dasar orang dewasa,negative
aZEtsruDoQc,Roblox : aaaaaagggggg!!!!!!,roblox aaaaaagggggg,neutral
_M85Z0Beq_g,Ga jelas banget sih tiba tiba di blok gitu aja kan kurang ajar emang ga tau diri alay 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>Tim ga setuju SM sekali<br>👇<br>👇<br>👇,ga jelas banget sih tiba tiba di blok gitu aja kan kurang ajar emang ga tau diri alay tim ga setuju sm sekali,negative
DfYhY-bKsZI,"Gak gitu pemerintah,😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡🥀🥀🥀🥀🥀🥀🥀🥀🥀",gak gitu pemerintah,negative
dVTaBKZLsds,Yes aku udah tamat dong,yes aku udah tamat dong,neutral
p8p-sAq_hhI,Indo jadi rusuh gara-gara berita ini,indo jadi rusuh garagara berita ini,negative
C8XBDjbPNNU,Dasar warga indonesia yang gak becus😠😠😠😠😠😠😠😡😠,dasar warga indonesia yang gak becus,negative
lM-QZ4uCXuk,Gimana cara liat berita kaya gini kalo ngga ada tv,gimana cara liat berita kaya gini kalo ngga ada tv,negative
lM-QZ4uCXuk,Pemerintah sio asik,pemerintah sio asik,negative
0Sa4S97M-uM,Pembodohan,pembodohan,negative
LSrWXE05LNY,Kelakuannya macam koruptor sih,kelakuannya macam koruptor sih,negative
RsKRrIp--Mg,Itu hoax<br>Yang dimaksud hoax itu <br>Sosmed nya akan di blokir itu hoax yang benar itu dibatasi saja,itu hoaxyang dimaksud hoax itu sosmed nya akan di blokir itu hoax yang benar itu dibatasi saja,neutral
KFR9jjVi1D4,"Alhamdulillah..anak2 terutama muslim mending hafalan Al quran, blajar bahasa Arab, bhs inggris",alhamdulillahanak2 terutama muslim mending hafalan al quran blajar bahasa arab bhs inggris,positive
RsKRrIp--Mg,Kecewa berat YouTube di blokir,kecewa berat youtube di blokir,negative
2YHfX7PzVNM,Aplikasi nya apa saja jangan m net plus,aplikasi nya apa saja jangan m net plus,neutral
OBb8iLYgMu4,Woyyyy jangan woi,woyyyy jangan woi,negative
tuaZNgn2rcc,"kasian mbak yg masih kecil mau nonton kartun, harus nya nyuruh ortu aja buat awasin tontonan anak, bukan ngelarang, yg korupsi yg main judol yg meres uang rakyat gak di larang? malah di biarin, yg kaya di puji yg miskin di tindas, pantes ga maju²",kasian mbak yg masih kecil mau nonton kartun harus nya nyuruh ortu aja buat awasin tontonan anak bukan ngelarang yg korupsi yg main judol yg meres uang rakyat gak di larang malah di biarin yg kaya di puji yg miskin di tindas pantes ga maju,negative
