video_id,comment,clean_comment,label
nVMFsgHRcnY,umur gw 13 tahun gw harus nunggu 3 tahun biar bisa youtube lgi..........amit amit tinggal di negara konoha,umur gw 13 tahun gw harus nunggu 3 tahun biar bisa youtube lgiamit amit tinggal di negara konoha,negative
nVMFsgHRcnY,Kasian yang mau belajar dan ikut olimpiade😢,kasian yang mau belajar dan ikut olimpiade,negative
nVMFsgHRcnY,Knp Roblox g diblokir aja😁mo umur 16 THN kek blokir aja,knp roblox g diblokir ajamo umur 16 thn kek blokir aja,positive
nVMFsgHRcnY,Btw apa kabar yang ganti tanggal lahir ke 16+ ya padahal Masi dibawah 16th 😂,btw apa kabar yang ganti tanggal lahir ke 16 ya padahal masi dibawah 16th,neutral
nVMFsgHRcnY,Yang ini lah terbaik untuk anak generasi muda,yang ini lah terbaik untuk anak generasi muda,positive
nVMFsgHRcnY,"Kritik untuk Kebijakan Pembatasan Akses Platform Digital<br>Saya memahami bahwa pemerintah ingin melindungi anak-anak dari risiko di internet melalui kebijakan pembatasan akses platform digital bagi usia di bawah 16 tahun. Tujuan ini tentu baik dan penting.<br>Namun, kebijakan ini juga berpotensi membatasi anak-anak yang menggunakan platform digital untuk hal positif, seperti belajar, berkreasi, dan mengembangkan bakat di bidang teknologi, pemrograman, maupun pembuatan game.<br>Platform seperti Roblox tidak hanya digunakan untuk bermain, tetapi juga menjadi tempat belajar membuat game, scripting, desain dunia virtual, dan kerja sama dengan developer lain.<br>Karena itu, saya berharap pemerintah dapat mempertimbangkan solusi yang lebih seimbang, misalnya:<br>menyediakan mode kreator atau edukasi untuk anak-anak,<br>memungkinkan akses dengan pengawasan orang tua,<br>atau memberikan pengecualian untuk aktivitas kreatif dan pembelajaran digital.<br>Dengan begitu, perlindungan anak tetap terjaga, tetapi potensi dan bakat anak-anak Indonesia di bidang teknologi juga tetap bisa berkembang.",kritik untuk kebijakan pembatasan akses platform digitalsaya memahami bahwa pemerintah ingin melindungi anakanak dari risiko di internet melalui kebijakan pembatasan akses platform digital bagi usia di bawah 16 tahun tujuan ini tentu baik dan pentingnamun kebijakan ini juga berpotensi membatasi anakanak yang menggunakan platform digital untuk hal positif seperti belajar berkreasi dan mengembangkan bakat di bidang teknologi pemrograman maupun pembuatan gameplatform seperti roblox tidak hanya digunakan untuk bermain tetapi juga menjadi tempat belajar membuat game scripting desain dunia virtual dan kerja sama dengan developer lainkarena itu saya berharap pemerintah dapat mempertimbangkan solusi yang lebih seimbang misalnyamenyediakan mode kreator atau edukasi untuk anakanakmemungkinkan akses dengan pengawasan orang tuaatau memberikan pengecualian untuk aktivitas kreatif dan pembelajaran digitaldengan begitu perlindungan anak tetap terjaga tetapi potensi dan bakat anakanak indonesia di bidang teknologi juga tetap bisa berkembang,negative
nVMFsgHRcnY,Semua game boleh asal jangan whatsapp soalnya ada grup sekolah 😢,semua game boleh asal jangan whatsapp soalnya ada grup sekolah,neutral
nVMFsgHRcnY,"anak anak udah lebih pinter , kalopun di batasi tetep ada cara lain",anak anak udah lebih pinter kalopun di batasi tetep ada cara lain,neutral
nVMFsgHRcnY,"Good job, lanjutkan.",good job lanjutkan,positive
nVMFsgHRcnY,TIDAK SETUJU KHUSUS BUAT ROBLOX &amp; SEMUA GAME. ITU SAMA SAJA MENGHALANGI KECERDASAN ANAK. JGN HALANGI ANAK BERMAIN GAME,tidak setuju khusus buat roblox semua game itu sama saja menghalangi kecerdasan anak jgn halangi anak bermain game,negative
nVMFsgHRcnY,saya tidak setuju😠😠😠😡😠😠😠😠😡😠😠😠😠😠😠,saya tidak setuju,negative
nVMFsgHRcnY,"INI SAMA SAJA SEPERTI MENGAMBIL HAK KITA , BAYANGKAN AKUN YANG DIRAWAT BERTAHUN TAHUN SERING TOP UP DAN SUDAH SULTAN HARGA NYA BSA RATUSAN HINGGA JUTAAN LALU DISITA BEGITU SAJA? PENCURIAN INI BANYAK YG TIDAK BERSALAH KENA AKUN YG DIRAWAT UDAH KAYAK DIRAMPAS PAKSA , MENGISOLASI ANAK ANAK INI BSA AJA KENA PENYAKIT MENTAL WOI",ini sama saja seperti mengambil hak kita bayangkan akun yang dirawat bertahun tahun sering top up dan sudah sultan harga nya bsa ratusan hingga jutaan lalu disita begitu saja pencurian ini banyak yg tidak bersalah kena akun yg dirawat udah kayak dirampas paksa mengisolasi anak anak ini bsa aja kena penyakit mental woi,negative
nVMFsgHRcnY,Segerakan aturan ini u tuk masa depan bangsa,segerakan aturan ini u tuk masa depan bangsa,positive
fX2bE5ecHy4,Jd gila ank skrg gara² hp otak jd ancur g mikirin masa depan.<br>Pemerintah pk presiden hrs tegas ank skrg cmn ngerti main geme dihp.<br>Sejarah zaman dl g ngerti klu ditanya.,jd gila ank skrg gara hp otak jd ancur g mikirin masa depanpemerintah pk presiden hrs tegas ank skrg cmn ngerti main geme dihpsejarah zaman dl g ngerti klu ditanya,positive
fX2bE5ecHy4,"Kalau ini melindungi benar” melindungi, buktikan dulu efektif !",kalau ini melindungi benar melindungi buktikan dulu efektif,neutral
fX2bE5ecHy4,Bagaimana dengan coding? Tidak semua anak kecil salah menggunakan media sosial<br>Ada anak berbakat yang lebih ngerti internet dan media sosial. Kenapa harus 16+ ?,bagaimana dengan coding tidak semua anak kecil salah menggunakan media sosialada anak berbakat yang lebih ngerti internet dan media sosial kenapa harus 16,negative
fX2bE5ecHy4,Ini hoax yang aslinya dibatasi,ini hoax yang aslinya dibatasi,neutral
fX2bE5ecHy4,Nambah gila❎️<br>Nambah stress❎️<br>Nambah otak ngilang✅️,nambah gilanambah stressnambah otak ngilang,negative
fX2bE5ecHy4,Saya besok nggak bisa lagi menggunakan sosmed lagi pemerintah kembalikanlah,saya besok nggak bisa lagi menggunakan sosmed lagi pemerintah kembalikanlah,negative
fX2bE5ecHy4,"Yg perlu di blokir akses anak bawah umur itu toktok, sama game2 yg gak sesuai umur, plus judol diberantas segera. Byk manusia gak waras dan jd psikopat gara2 judol",yg perlu di blokir akses anak bawah umur itu toktok sama game2 yg gak sesuai umur plus judol diberantas segera byk manusia gak waras dan jd psikopat gara2 judol,positive
fX2bE5ecHy4,Kalo whatsaap enggak kan soalnya buat  wa sama mamah ku mamah sama ayah ku kerja dimalaysia😢😢😢😢😢,kalo whatsaap enggak kan soalnya buat wa sama mamah ku mamah sama ayah ku kerja dimalaysia,neutral
fX2bE5ecHy4,Bagaimana kalo bocil main medsos di hp ortunya Bu Mentri piyee iki😂😂😂,bagaimana kalo bocil main medsos di hp ortunya bu mentri piyee iki,neutral
fX2bE5ecHy4,KLO diblokir Prabowo gay,klo diblokir prabowo gay,negative
fX2bE5ecHy4,Co yt di blokir mau nonton apa jadi yt kids adanya cocmelon jir😭😭😭😭,co yt di blokir mau nonton apa jadi yt kids adanya cocmelon jir,negative
fX2bE5ecHy4,PIKIR AJA BROOOO KAYAK MAKAN IKAN kerja ny orang tua itu musih ny ngajarin anaknya misahin yang tulang dan yang ikan bukan gabolehin makan ikan KLO gadibolehin maah emang udah aneh main boleh tapi kita juga musih ada hiburan orangtuanya juga yang musinya tanggung jawab<br><br><br><br><br>Funfact guys gw tuh bisa belajar inggris dari Roblox jangan sangka Roblox gak kasih ilmu,pikir aja broooo kayak makan ikan kerja ny orang tua itu musih ny ngajarin anaknya misahin yang tulang dan yang ikan bukan gabolehin makan ikan klo gadibolehin maah emang udah aneh main boleh tapi kita juga musih ada hiburan orangtuanya juga yang musinya tanggung jawabfunfact guys gw tuh bisa belajar inggris dari roblox jangan sangka roblox gak kasih ilmu,negative
fX2bE5ecHy4,Mending bikin aturan korupsi hukum mati,mending bikin aturan korupsi hukum mati,neutral
fX2bE5ecHy4,"Saya sejujurnya setuju dengan aturan ini, tapi menurut saya Roblox itu jangan sepenuhnya di blokir untuk anak dibawah 16 tahun, kalau bisa di batasi saja, karena Roblox dari awal dibuat untuk anak², Roblox juga punya aturan seperti parental control, dll",saya sejujurnya setuju dengan aturan ini tapi menurut saya roblox itu jangan sepenuhnya di blokir untuk anak dibawah 16 tahun kalau bisa di batasi saja karena roblox dari awal dibuat untuk anak roblox juga punya aturan seperti parental control dll,positive
fX2bE5ecHy4,"setuju,tpi nnti pelaksanaan nya bagaimana? apakah tetap bisa mengakses tpi interaksi dibatasi? filter konten? sebelum melaksanakan apakah sudah sesuai dengan data dan fakta? krn bisa saja anak meminjam dan dipinjam kan akun orang tua. Email / akun Google nanti gimana? Pemerintah harusnya kasih “wadah” atau malah membatasi? <br><br><br>bagaimana caranya bikin sosmed aman tanpa menghambat belajar anak?",setujutpi nnti pelaksanaan nya bagaimana apakah tetap bisa mengakses tpi interaksi dibatasi filter konten sebelum melaksanakan apakah sudah sesuai dengan data dan fakta krn bisa saja anak meminjam dan dipinjam kan akun orang tua email akun google nanti gimana pemerintah harusnya kasih wadah atau malah membatasi bagaimana caranya bikin sosmed aman tanpa menghambat belajar anak,positive
fX2bE5ecHy4,"aturan aneh, kami semua anak anak tidak terima dengan aturan ini! Tidak semua yang ada di sosmed itu negatif, ada juga kok yang positif, tolong jangan se enak nya membatasi bermain sosmed seperti, kami anak anak Indonesia juga berhak menggunakan sosmed seperti belajar dan lain lain, jadi saya minta dan memohon aturan ini di batalkan",aturan aneh kami semua anak anak tidak terima dengan aturan ini tidak semua yang ada di sosmed itu negatif ada juga kok yang positif tolong jangan se enak nya membatasi bermain sosmed seperti kami anak anak indonesia juga berhak menggunakan sosmed seperti belajar dan lain lain jadi saya minta dan memohon aturan ini di batalkan,negative
fX2bE5ecHy4,"Seharusnya sih dibatasi bu,,, biar anak bisa main medsos untuk hiburan dan dibatasi untuk untuk hiburan mereka aja sih.",seharusnya sih dibatasi bu biar anak bisa main medsos untuk hiburan dan dibatasi untuk untuk hiburan mereka aja sih,positive
fX2bE5ecHy4,Memang tidak masuk akal,memang tidak masuk akal,negative
fX2bE5ecHy4,Apala kek gini Nega nggak maju,apala kek gini nega nggak maju,negative
fX2bE5ecHy4,Ayo kita  suarakan ke pemerintah untuk ngeblokir judol atau kita demo sebelum tanggal 28 maret 2026 😡😡😡,ayo kita suarakan ke pemerintah untuk ngeblokir judol atau kita demo sebelum tanggal 28 maret 2026,negative
fX2bE5ecHy4,Aku beli hp sendiri tapi kenapa kok situ yang ngatur,aku beli hp sendiri tapi kenapa kok situ yang ngatur,negative
fX2bE5ecHy4,!!?!?!?!?!?!? Gimana mengatasinya.. Kan di pengaturan bisa dirubah Untuk Ttg Lahir nya.???? 😅,gimana mengatasinya kan di pengaturan bisa dirubah untuk ttg lahir nya,neutral
fX2bE5ecHy4,"Setuju,,apalagi aplikasi tiktok",setujuapalagi aplikasi tiktok,positive
fX2bE5ecHy4,"Hiburan aja dibatasi , masa judol ga di atasi",hiburan aja dibatasi masa judol ga di atasi,neutral
fX2bE5ecHy4,"Tolong dong Bu jangan pada di blokir anak saya dikit ²setres pas di tingglin kakeknya aja sampe pingsan nangis kesurupan sampe mau bawa ke rumah sakit jiwa ,Bu korupsi ini saya cuman menasehati ya karna anak saya setres 😮‍💨😮‍💨😮‍💨apalagi Roblox kesukaan anak saya Bu korupsi.pasti kalau anak saya butuh hiburan gimana ?",tolong dong bu jangan pada di blokir anak saya dikit setres pas di tingglin kakeknya aja sampe pingsan nangis kesurupan sampe mau bawa ke rumah sakit jiwa bu korupsi ini saya cuman menasehati ya karna anak saya setres apalagi roblox kesukaan anak saya bu korupsipasti kalau anak saya butuh hiburan gimana,negative
fX2bE5ecHy4,Kenapa sih harus di hapus tiktok YouTube Ig Facebook Roblox game favorit ku 😭😭😭😭😭😭 berarti GK ada yg hibur kita lagi plis jangan di blokir masa cuman ngeliat galeri doang si mikir kisd😡😡masa setiap harin<br> Nonton nya tv galeri najis banget 😡😡😡😡😡bisa GK si GK usah di blokir mending yg di blokir judol mending ini nih korupsi nya masukin aja ke kantor polisi biar tau rasa😡😡😡misalkan ada bencana gimana GK bisa ngeliat donggg🤬🤬🤬🤬🤬dasar bodoh Mikir kisd 😡😡😡sekarang di Indonesia bener bener GK adil bagi aku 😭😭😭😭plis jangan diblokir semuanya plis 😢😢😢😢bisa GK si korupsi ya GK usah ikut campur urusan anak kecil anak kecil  urusan korupsi korupsi dong ngotak dikit donggg😡🤬🤬najis najissss 😡😡😡andai kan aku jadi polisi biar bisa nangkap korupsi yg jahat 😭😭😭😭😭😭😭😭😭aku sampaii nangis 😢😢😢kata mama aku gini emang ni ya korupsi Dajjal apa-apa gitu kalau anak anak pada setres gimana ?Bu korupsi 😡😡,kenapa sih harus di hapus tiktok youtube ig facebook roblox game favorit ku berarti gk ada yg hibur kita lagi plis jangan di blokir masa cuman ngeliat galeri doang si mikir kisdmasa setiap harin nonton nya tv galeri najis banget bisa gk si gk usah di blokir mending yg di blokir judol mending ini nih korupsi nya masukin aja ke kantor polisi biar tau rasamisalkan ada bencana gimana gk bisa ngeliat dongggdasar bodoh mikir kisd sekarang di indonesia bener bener gk adil bagi aku plis jangan diblokir semuanya plis bisa gk si korupsi ya gk usah ikut campur urusan anak kecil anak kecil urusan korupsi korupsi dong ngotak dikit dongggnajis najissss andai kan aku jadi polisi biar bisa nangkap korupsi yg jahat aku sampaii nangis kata mama aku gini emang ni ya korupsi dajjal apaapa gitu kalau anak anak pada setres gimana bu korupsi,negative
fX2bE5ecHy4,"Napa sih ngatur ngatur gak jelas, anak anak itu butuh hiburan. Masa kecilnya kurang bahagia ya, jadinya iri sama anak anak sekarang",napa sih ngatur ngatur gak jelas anak anak itu butuh hiburan masa kecilnya kurang bahagia ya jadinya iri sama anak anak sekarang,negative
fX2bE5ecHy4,Aku bisa bahasa inggris ngejalanin kereta dari Roblox dan aku suka liatin adzan di Indonesia,aku bisa bahasa inggris ngejalanin kereta dari roblox dan aku suka liatin adzan di indonesia,negative
fX2bE5ecHy4,"Selama indonesia masih impor hp mana bisa anak2 dibatasi, dipikir rakyat itu bodoh? Anak 5 tahun aja udah minta dibeliin hp, anak 1 tahun cuma anteng klo nonton hp. Anak2 ibu sama bapaknya punya hp masing2 krn banyak hp keluaran baru di toko mana bisa dibatasi",selama indonesia masih impor hp mana bisa anak2 dibatasi dipikir rakyat itu bodoh anak 5 tahun aja udah minta dibeliin hp anak 1 tahun cuma anteng klo nonton hp anak2 ibu sama bapaknya punya hp masing2 krn banyak hp keluaran baru di toko mana bisa dibatasi,negative
fX2bE5ecHy4,"Hallah ntar klo ada pamdemi lagi pasti anak2 sekolah disuruh ke hp lagi,",hallah ntar klo ada pamdemi lagi pasti anak2 sekolah disuruh ke hp lagi,negative
fX2bE5ecHy4,"Lah YouTube di blokir buat anak-anak di bawah umur 16 tahun!? Itu! Itu judol napa gak di hapus hah!? Mikir judol itu haram apalagi sampe taruhan pake uang, kalian udah joget-joget cuma karna gaji 3jt perhari cuihh",lah youtube di blokir buat anakanak di bawah umur 16 tahun itu itu judol napa gak di hapus hah mikir judol itu haram apalagi sampe taruhan pake uang kalian udah jogetjoget cuma karna gaji 3jt perhari cuihh,negative
fX2bE5ecHy4,Lebih gila kau ya kau buat kami smkin marah pemerintah kota jakar ta memang apsalahnya itu aja pun aneh dasar gak punya otak pemerintah ibu kota anj mikirlah orang mainkan game roblox itu kan enak  terus belajar,lebih gila kau ya kau buat kami smkin marah pemerintah kota jakar ta memang apsalahnya itu aja pun aneh dasar gak punya otak pemerintah ibu kota anj mikirlah orang mainkan game roblox itu kan enak terus belajar,negative
fX2bE5ecHy4,"Saya tidak menyukai ide ini! <br><br>Tidak semua medsos itu negatif kebanyakan ini hanya sudut pandang orang yang tidak berpendidikan yang mengsudut pandangkan medsos itu negatif<br><br>Kami sebagai generasi muda seharusnya mendapatkan pendidikan dengan online dan teknologi untuk belajar<br><br>Saya tidak setuju dengan ide pemerintah yang meanggap generasi muda seperti kami masih 3 tahun kami sudah bisa membedakan mana yang salah dan mana yang benar<br><br><br>Kami memiliki hak untuk belajar menggunakan barang teknologi apa lagi yang baru untuk menuntut ilmu lebih tinggi kalau seperti ini akan mengurangi pendidikan generasi muda seperti kami<br><br>Kami bukan generasi yang harus dibungkam atau dibatasi tanpa alasan yang jelas. Kami adalah generasi digital yang berhak belajar, bersuara, dan berkembang di dunia yang juga akan menjadi masa depan kami.<br><br>Sekali lagi saya minta kepada pemerintah untuk mengganti pengaturan medsos tidak semua medsos itu negatif<br><br>Dengarkan suara kami. Jangan membuat kebijakan tentang kami tanpa melibatkan kami. 🚫📱",saya tidak menyukai ide ini tidak semua medsos itu negatif kebanyakan ini hanya sudut pandang orang yang tidak berpendidikan yang mengsudut pandangkan medsos itu negatifkami sebagai generasi muda seharusnya mendapatkan pendidikan dengan online dan teknologi untuk belajarsaya tidak setuju dengan ide pemerintah yang meanggap generasi muda seperti kami masih 3 tahun kami sudah bisa membedakan mana yang salah dan mana yang benarkami memiliki hak untuk belajar menggunakan barang teknologi apa lagi yang baru untuk menuntut ilmu lebih tinggi kalau seperti ini akan mengurangi pendidikan generasi muda seperti kamikami bukan generasi yang harus dibungkam atau dibatasi tanpa alasan yang jelas kami adalah generasi digital yang berhak belajar bersuara dan berkembang di dunia yang juga akan menjadi masa depan kamisekali lagi saya minta kepada pemerintah untuk mengganti pengaturan medsos tidak semua medsos itu negatifdengarkan suara kami jangan membuat kebijakan tentang kami tanpa melibatkan kami,negative
fX2bE5ecHy4,"“Media sosial tidak selalu buruk. Banyak anak belajar, berkarya, bahkan belajar teknologi dari sana. Jangan langsung melarang, tapi ajarkan cara pakainya dengan benar.” by:chatgpt",media sosial tidak selalu buruk banyak anak belajar berkarya bahkan belajar teknologi dari sana jangan langsung melarang tapi ajarkan cara pakainya dengan benar bychatgpt,negative
fX2bE5ecHy4,ya allah pdhl game rblx game favorit aku😭,ya allah pdhl game rblx game favorit aku,negative
fX2bE5ecHy4,Gak setuju gua gak ada hiburan lagi 😢,gak setuju gua gak ada hiburan lagi,negative
fX2bE5ecHy4,"Saya peringatkan sekali lagi ya buk,hati hati jika sebentar lagi ada demo dan lain lain,karena pejabatnya yang kurang,hati hati,nanti rumah dan kantor ibu dijarah para warga, sekian terima kasih 😊,semoga rumah dan kantor ibu dijajah,dan ibu tidak berhasil menerapkan peraturan gj dan sok ngatur ini😊",saya peringatkan sekali lagi ya bukhati hati jika sebentar lagi ada demo dan lain lainkarena pejabatnya yang kuranghati hatinanti rumah dan kantor ibu dijarah para warga sekian terima kasih semoga rumah dan kantor ibu dijajahdan ibu tidak berhasil menerapkan peraturan gj dan sok ngatur ini,negative
fX2bE5ecHy4,"Saya rasa,ibu dan pemerintah sekarang banyak yapping,dan seharusnya mulut ibu itu dijaga,supaya tidak diamuk masa,😊",saya rasaibu dan pemerintah sekarang banyak yappingdan seharusnya mulut ibu itu dijagasupaya tidak diamuk masa,negative
fX2bE5ecHy4,AKU TIDAK TAHAN SEKARANG PEMERINTAH ! suka banget merusak kesenangan kita 🤬,aku tidak tahan sekarang pemerintah suka banget merusak kesenangan kita,negative
fX2bE5ecHy4,"gw yang konten kreator gimana:( , di sini tempat gw cari uang dikit dikit plss , buat sedikit ngeringanin beban ortu, ga setuju banget 💔 gamauuuuu!!!",gw yang konten kreator gimana di sini tempat gw cari uang dikit dikit plss buat sedikit ngeringanin beban ortu ga setuju banget gamauuuuu,negative
fX2bE5ecHy4,"Assalamualaikum wr.wb.Saya tidak setuju,karena bukan sosmed yang salah,tapi pengawasan orang tuanya yang kurang,jika pengawasan orang tua yang seimbang maka anaknya juga seimbang,tapi kalo pengawasan orang tua nya yang kurang ya, otomatis anaknya juga kurang,ini bukan masalah sosmed yang anda bicarakan,tapi pengawasan orang tua yang salah,kan di sosmed itu bukan hanya hal yang aneh aneh,tapi kan banyak materi nya,jika anak anak mencari hal baik,seperti perkalian, matematika,ataupun sejarah, sedangkan ada pun hal aneh,seperti masalah kedewasaan,film Tak senonoh, ataupun yang lain,itu juga ada,di Roblox pun juga ada game edukasi dan edukatif,bisa mengasah pengetahuan dan keterampilan anak anak,tapi juga ada segi buruk nya,yaitu aksi aksi kedewasaan,ini bukan sosmed yang salah,tapi orang tua yang salah,kan yang memantau anak di rumah,di lingkungan itu kan orang tua, jika orang tua sudah membiarkan anak terbang bebas ke dunia yang seharusnya tidak sesuai dengan umurnya,ya otomatis orang tua yang salah,tapi sekarang anda menyalahkan sosmed, terkadang ada juga anak anak yang sudah punya channel dan channel nya sudah berkembang pesat,dan bisa menghasilkan uang untuk membantu penghasilan orang tua,tapi anda tiba tiba melarang anak anak di bawah umur bermain sosmed,padahal sudah ada penghasilan nya disana,yang halal bukan yang haram,hei,tidak semua sosmed itu memiliki hal hal buruk,tapi juga ada hal baik,mungkin anda yang salah mengerti dan malahan anda menyalahkan sosmed yang memang di progam untuk semua hal,atau anda cuma mencari perhatian supaya di notis oleh orang lain,kami juga tau batasan buk,tapi jangan sekali kali ibu mengambil kesenangan anak anak,itu bisa membuat anak anak depresi dan stress sebelum dia menerima hal tersebut,anak anak itu harus di bimbing bukan dijadikan kelinci percobaan buk,buk negara kita bisa saja di sebut negara hancur atau menurun,jangan ditambah menurun kan negara kita buk,kami tau ibu adalah orang penting dan kami cuma rakyat biasa yang tidak terdengar pendapat nya, seharusnya ibu juga sadar,anak anak itu masih kecil,belum tau semua hal yang ada di dunia luar,perlu bimbingan bukan pelajaran yang membuat anak stress,kadang kadang cara pola pikir anak anak itu berbeda buk,terkadang dengan simulasi atau tindakan baru dia bisa mengerti,jangan jadikan jabatan ibu sebagai tembok untuk mehalang pendapat rakyat seperti kami,buk saya mohon sekali, pertanyaan ini batal,mohon di batalkan segera,atau tidak ibu mau negara kita ini malu karena sudah banyak konflik atau berita yang sudah beredar di dunia ini,kami tau batasan buk,jangan jadikan anak anak sebagai benda tak berdaya sehingga ibu bisa merusak nya, sekian pendapat dari saya,mohon dibaca,karna kami adalah channel kecil yang bisa berkembang dan menjadi channel besar,entah entah kami bisa membawa nama negara ke luar sana,ibu harus sadar sekarang,jangan asal bikin peraturan, musyawarah kan terlebih dahulu,kalau seperti ini,pasti kantor ibu,sampai rumah ibu di demo oleh para warga,dah sekian pendapat dari saya,jika ada kata yang tidak mengenakkan mohon dimaafkan,karena menurut saya pendapat ibu kurang tepat untuk dijadikan peraturan,sekian dari saya,saya akhiri dengan assalamualaikum wr.wb.",assalamualaikum wrwbsaya tidak setujukarena bukan sosmed yang salahtapi pengawasan orang tuanya yang kurangjika pengawasan orang tua yang seimbang maka anaknya juga seimbangtapi kalo pengawasan orang tua nya yang kurang ya otomatis anaknya juga kurangini bukan masalah sosmed yang anda bicarakantapi pengawasan orang tua yang salahkan di sosmed itu bukan hanya hal yang aneh anehtapi kan banyak materi nyajika anak anak mencari hal baikseperti perkalian matematikaataupun sejarah sedangkan ada pun hal anehseperti masalah kedewasaanfilm tak senonoh ataupun yang lainitu juga adadi roblox pun juga ada game edukasi dan edukatifbisa mengasah pengetahuan dan keterampilan anak anaktapi juga ada segi buruk nyayaitu aksi aksi kedewasaanini bukan sosmed yang salahtapi orang tua yang salahkan yang memantau anak di rumahdi lingkungan itu kan orang tua jika orang tua sudah membiarkan anak terbang bebas ke dunia yang seharusnya tidak sesuai dengan umurnyaya otomatis orang tua yang salahtapi sekarang anda menyalahkan sosmed terkadang ada juga anak anak yang sudah punya channel dan channel nya sudah berkembang pesatdan bisa menghasilkan uang untuk membantu penghasilan orang tuatapi anda tiba tiba melarang anak anak di bawah umur bermain sosmedpadahal sudah ada penghasilan nya disanayang halal bukan yang haramheitidak semua sosmed itu memiliki hal hal buruktapi juga ada hal baikmungkin anda yang salah mengerti dan malahan anda menyalahkan sosmed yang memang di progam untuk semua halatau anda cuma mencari perhatian supaya di notis oleh orang lainkami juga tau batasan buktapi jangan sekali kali ibu mengambil kesenangan anak anakitu bisa membuat anak anak depresi dan stress sebelum dia menerima hal tersebutanak anak itu harus di bimbing bukan dijadikan kelinci percobaan bukbuk negara kita bisa saja di sebut negara hancur atau menurunjangan ditambah menurun kan negara kita bukkami tau ibu adalah orang penting dan kami cuma rakyat biasa yang tidak terdengar pendapat nya seharusnya ibu juga sadaranak anak itu masih kecilbelum tau semua hal yang ada di dunia luarperlu bimbingan bukan pelajaran yang membuat anak stresskadang kadang cara pola pikir anak anak itu berbeda bukterkadang dengan simulasi atau tindakan baru dia bisa mengertijangan jadikan jabatan ibu sebagai tembok untuk mehalang pendapat rakyat seperti kamibuk saya mohon sekali pertanyaan ini batalmohon di batalkan segeraatau tidak ibu mau negara kita ini malu karena sudah banyak konflik atau berita yang sudah beredar di dunia inikami tau batasan bukjangan jadikan anak anak sebagai benda tak berdaya sehingga ibu bisa merusak nya sekian pendapat dari sayamohon dibacakarna kami adalah channel kecil yang bisa berkembang dan menjadi channel besarentah entah kami bisa membawa nama negara ke luar sanaibu harus sadar sekarangjangan asal bikin peraturan musyawarah kan terlebih dahulukalau seperti inipasti kantor ibusampai rumah ibu di demo oleh para wargadah sekian pendapat dari sayajika ada kata yang tidak mengenakkan mohon dimaafkankarena menurut saya pendapat ibu kurang tepat untuk dijadikan peraturansekian dari sayasaya akhiri dengan assalamualaikum wrwb,negative
fX2bE5ecHy4,Tapi kalau YouTube menghilang saya tidak bisa tau soal zaman purba karena saya ingin tau zaman purba 🥀 <br>Roblox diblokir saja kak,tapi kalau youtube menghilang saya tidak bisa tau soal zaman purba karena saya ingin tau zaman purba roblox diblokir saja kak,negative
fX2bE5ecHy4,Demo demo demo demo,demo demo demo demo,negative
fX2bE5ecHy4,"Kenapa baru sekarang sih diterapkan nya hadeh 😮‍💨🤦, mosok kalah sama negara lain yang udah duluan",kenapa baru sekarang sih diterapkan nya hadeh mosok kalah sama negara lain yang udah duluan,negative
fX2bE5ecHy4,Gimana cara kita nonton tutorial  kalo di Gugel doang mana ngerti <br><br>Mana Vivan vantasi  belum  rilis<br><br>Gua setuju sama peraturan ini kalo youtoube gak di blokir <br><br>That&#39;s my source of pleasure,gimana cara kita nonton tutorial kalo di gugel doang mana ngerti mana vivan vantasi belum rilisgua setuju sama peraturan ini kalo youtoube gak di blokir thats my source of pleasure,negative
fX2bE5ecHy4,Jadi sehat❎ <br>Jadi gila parah ✅,jadi sehat jadi gila parah,negative
fX2bE5ecHy4,Terlambat luuu,terlambat luuu,negative
fX2bE5ecHy4,"Sini aku ada saran aku bermain game hanya 10 menit, lebih baik umur diatas 11 tahun dan dibawah 20 tahun saja yang tidak diperbolehkan dia krna kan mereka lebih suka ngomong kasar daripadan umur dibawah itu karena anak kecil belum tahu apa²",sini aku ada saran aku bermain game hanya 10 menit lebih baik umur diatas 11 tahun dan dibawah 20 tahun saja yang tidak diperbolehkan dia krna kan mereka lebih suka ngomong kasar daripadan umur dibawah itu karena anak kecil belum tahu apa,negative
fX2bE5ecHy4,gila banget ini pemerintah,gila banget ini pemerintah,negative
fX2bE5ecHy4,Eh pemerintah korup mending gw aja yang ngurus negara making lama making nggak adil ni negara,eh pemerintah korup mending gw aja yang ngurus negara making lama making nggak adil ni negara,negative
fX2bE5ecHy4,gw sih fifty fifty aja. gw bikin konten audiens &lt;16 tahun. mungkin saatnya bikin konten audiens luar negeri,gw sih fifty fifty aja gw bikin konten audiens 16 tahun mungkin saatnya bikin konten audiens luar negeri,neutral
fX2bE5ecHy4,yang bilang setuju fix gk waras masa orang mau nonton gk boleh perundungan lah cyber bulliying lah gk semua kayak gitu masa yang salah siapa yang kena juga siapa,yang bilang setuju fix gk waras masa orang mau nonton gk boleh perundungan lah cyber bulliying lah gk semua kayak gitu masa yang salah siapa yang kena juga siapa,negative
fX2bE5ecHy4,Sia² aku udah beli robux sama usaha ku sampe 400 sub.<br>(Udalah ganti negara aja capek gua🗿),sia aku udah beli robux sama usaha ku sampe 400 subudalah ganti negara aja capek gua,negative
